time,U,S,P_Amp,P_Phi,D_P_AMP,D_P_Phi,Dphi
0.0,-0.11723,0.141377,3945.4,0.145652,0.0,0.0,0.0
0.003125,-0.145199,0.179398,4221.98,0.19052,276.58,0.044868,0.140661
0.00625,-0.151733,0.187785,4276.42,0.210405,54.4399,0.019885,0.155405
0.009375,-0.174207,0.215874,4563.46,0.253094,287.04,0.042689,0.167993
0.0125,-0.188823,0.234503,4706.13,0.219509,142.67,0.033585,0.135507
0.015625,-0.21217,0.264206,4944.05,0.198342,237.92,0.021167,0.152666
0.01875,-0.213768,0.265536,4988.9,0.193356,44.8501,0.00498599,0.15434
0.021875,-0.220595,0.273824,5064.64,0.164156,75.7402,0.0292,0.176082
0.025,-0.243056,0.302786,5299.6,0.16091,234.96,0.00324601,0.161176
0.028125,-0.263334,0.328953,5503.54,0.121971,203.94,0.038939,0.138566
0.03125,-0.273498,0.341575,5607.46,0.0572748,103.92,0.0646962,0.170896
0.034375,-0.269692,0.335694,5571.02,0.0134403,36.4399,0.0438345,0.176082
0.0375,-0.261986,0.325016,5509.4,-0.0245451,61.6201,0.0379854,0.222639
0.040625,-0.254729,0.314238,5476.87,-0.107932,32.5298,0.0833869,0.314763
0.04375,-0.220109,0.272384,5006.64,-0.147625,470.23,0.039693,1.30182
0.046875,-0.225099,0.279184,5047.98,-0.167165,41.3398,0.01954,0.265772
0.05,-0.206428,0.254916,4856.21,-0.160753,191.77,0.006412,0.192546
0.053125,-0.198145,0.245258,4771.29,-0.170194,84.9199,0.009441,0.201332
0.05625,-0.170528,0.209116,4535.21,-0.100583,236.08,0.069611,0.185381
0.059375,-0.149881,0.1817,4346.81,-0.0725764,188.4,0.0280066,0.201819
0.0625,-0.144214,0.173962,4345.3,-0.0483533,1.51025,0.0242231,0.185435
0.065625,-0.13819,0.166849,4253.94,0.0171313,91.3599,0.0654846,0.21881
0.06875,-0.157605,0.192454,4469.64,0.0286237,215.7,0.0114924,0.213204
0.071875,-0.162559,0.198004,4503.02,0.0570099,33.3799,0.0283862,0.210886
0.075,-0.177143,0.216416,4640.28,0.0916669,137.26,0.034657,0.184156
