time,U,S,P_Amp,P_Phi,D_P_AMP,D_P_Phi,Dphi
0.0,-0.813404,0.954364,10356.6,1.07527,0.0,0.0,0.0
0.003125,-0.707593,0.826931,9643.69,0.973763,712.909,0.101507,0.140661
0.00625,-0.749121,0.881497,9924.75,0.85195,281.06,0.121813,0.155405
0.009375,-0.675891,0.796641,9360.27,0.630086,564.48,0.221864,0.167993
0.0125,-0.695169,0.822545,9508.67,0.564321,148.4,0.065765,0.135507
0.015625,-0.664152,0.789209,9252.67,0.409606,256.0,0.154715,0.152666
0.01875,-0.661256,0.785725,9227.6,0.201444,25.0703,0.208162,0.15434
0.021875,-0.618738,0.735766,8920.09,0.0425344,307.51,0.15891,0.176082
0.025,-0.690097,0.821144,9425.56,-0.161877,505.47,0.204411,0.161176
0.028125,-0.699866,0.832498,9489.65,-0.274001,64.0908,0.112124,0.138566
0.03125,-0.696556,0.828375,9438.58,-0.464485,51.0703,0.190484,0.170896
0.034375,-0.668021,0.7956,9213.88,-0.677413,224.7,0.212928,0.176082
0.0375,-0.671212,0.793985,9283.06,-0.929715,69.1797,0.252302,0.222639
0.040625,-0.738532,0.876182,9679.01,-1.3756,395.95,0.445885,0.314763
0.04375,-0.793839,0.939965,10079.4,-3.07237,400.391,1.69677,1.30182
0.046875,-0.829436,0.986934,10251.8,3.12285,172.399,0.0879653,0.265772
0.05,-0.813839,0.970171,10162.6,2.96366,89.2002,0.15919,0.192546
0.053125,-0.810524,0.964195,10129.9,2.80958,32.6992,0.15408,0.201332
0.05625,-0.778488,0.928967,9888.82,2.65297,241.08,0.15661,0.185381
0.059375,-0.73134,0.867836,9569.34,2.4443,319.48,0.20867,0.201819
0.0625,-0.797984,0.950099,9996.52,2.35808,427.18,0.08622,0.185435
0.065625,-0.753651,0.892872,9721.35,2.21603,275.17,0.14205,0.21881
0.06875,-0.714839,0.843952,9477.46,2.07397,243.89,0.14206,0.213204
0.071875,-0.723507,0.854469,9567.94,1.90001,90.4805,0.17396,0.210886
0.075,-0.696918,0.824456,9363.11,1.75046,204.83,0.14955,0.184156
0.078125,-0.728092,0.864354,9641.94,1.54152,278.83,0.20894,0.219166
0.08125,-0.724057,0.861761,9650.22,1.43677,8.2793,0.10475,0.187942
0.084375,-0.647739,0.769653,9075.65,1.23619,574.569,0.20058,0.200685
0.0875,-0.617308,0.733279,8837.99,1.09123,237.66,0.14496,0.190053
0.090625,-0.590047,0.703152,8589.5,0.955786,248.49,0.135444,0.180073
0.09375,-0.561559,0.667043,8365.36,0.812577,224.14,0.143209,0.171595
0.096875,-0.557582,0.665257,8347.29,0.591363,18.0703,0.221214,0.203314
0.1,-0.572167,0.679593,8489.93,0.392063,142.64,0.1993,0.194902
0.103125,-0.603132,0.7168,8702.85,0.12398,212.92,0.268083,0.192655
0.10625,-0.587968,0.69862,8624.49,-0.138108,78.3594,0.262088,0.174309
0.109375,-0.624519,0.743258,8894.21,-0.4184,269.72,0.280292,0.200555
0.1125,-0.66329,0.792998,9159.93,-0.711588,265.72,0.293188,0.207625
0.115625,-0.674737,0.802012,9239.01,-0.936683,79.0801,0.225095,0.164985
0.11875,-0.765484,0.910608,9931.77,-1.23707,692.76,0.300387,0.209508
0.121875,-0.674972,0.803585,9355.61,-1.26806,576.159,0.03099,0.313387
0.125,-0.580347,0.694212,8623.81,-1.47885,731.801,0.21079,0.247021
0.128125,-0.531743,0.635128,8318.38,-1.83589,305.43,0.35704,0.301075
0.13125,-0.533231,0.644278,8302.8,-2.00677,15.5801,0.17088,0.252267
0.134375,-0.513222,0.622274,8103.81,-2.32963,198.99,0.32286,0.183101
0.1375,-0.587452,0.706576,8702.47,-2.66885,598.66,0.33922,0.229266
0.140625,-0.609611,0.731616,8824.46,-2.89424,121.99,0.22539,0.190678
0.14375,-0.63156,0.759128,9008.67,-3.07168,184.21,0.17744,0.173878
0.146875,-0.631107,0.759154,8937.58,3.05559,71.0898,0.155916,0.170412
0.15,-0.65719,0.791003,9145.94,2.9059,208.36,0.14969,0.156524
0.153125,-0.682921,0.820304,9314.39,2.82564,168.449,0.08026,0.159042
0.15625,-0.688066,0.820043,9369.57,2.78459,55.1807,0.04105,0.172414
0.159375,-0.690471,0.82635,9364.04,2.73903,5.53027,0.0455601,0.154613
0.1625,-0.678435,0.816086,9271.14,2.64103,92.9004,0.0979998,0.192786
0.165625,-0.652586,0.782608,9095.83,2.52158,175.31,0.11945,0.163502
0.16875,-0.614069,0.735877,8792.76,2.45444,303.07,0.0671399,0.162353
0.171875,-0.781168,0.939885,9812.98,1.47383,1020.22,0.98061,1.02069
0.175,-0.803433,0.965458,9996.7,1.57148,183.72,0.0976501,0.145391
0.178125,-0.793101,0.954686,9960.16,1.45224,36.54,0.11924,0.175534
0.18125,-0.731769,0.876936,9607.54,1.21856,352.62,0.23368,0.244336
0.184375,-0.703625,0.842234,9450.23,0.982877,157.31,0.235683,0.238462
0.1875,-0.753011,0.904737,9793.12,1.81228,342.89,0.829403,0.493631
0.190625,-0.672173,0.800407,9251.84,1.78826,541.28,0.0240201,0.193623
0.19375,-0.688068,0.819165,9401.11,1.71507,149.271,0.07319,0.194992
0.196875,-0.716145,0.854897,9598.12,1.66159,197.01,0.05348,0.215803
0.2,-0.756503,0.905239,9747.95,1.4668,149.83,0.19479,0.804549
0.203125,-0.703995,0.84193,9457.19,1.50532,290.76,0.03852,0.77763
0.20625,-0.721271,0.862403,9617.99,1.4884,160.8,0.01692,0.132984
0.209375,-0.757399,0.905509,9827.71,1.46861,209.72,0.0197899,0.155552
0.2125,-0.758151,0.902786,9853.16,1.43269,25.4502,0.03592,0.158906
0.215625,-0.683019,0.812821,9229.79,1.34143,623.37,0.0912601,0.184067
0.21875,-0.700042,0.836365,9394.04,1.3217,164.25,0.01973,0.1443
0.221875,-0.668679,0.796365,9187.67,1.26093,206.37,0.06077,0.156636
0.225,-0.680082,0.811928,9319.84,1.18534,132.17,0.0755899,0.149329
0.228125,-0.654643,0.779995,9128.66,1.1316,191.18,0.05374,0.150356
0.23125,-0.670419,0.796955,9228.78,1.08107,100.12,0.0505301,0.139265
0.234375,-0.647198,0.766763,9110.62,0.982625,118.16,0.0984449,0.150169
0.2375,-0.679566,0.807923,9371.19,0.912626,260.57,0.069999,0.152783
0.240625,-0.679059,0.80752,9358.57,0.854677,12.6201,0.057949,0.15412
0.24375,-0.661372,0.787179,9275.11,0.80982,83.46,0.044857,0.15591
0.246875,-0.624713,0.742124,9042.01,0.644052,233.101,0.165768,0.177522
0.25,-0.643248,0.763867,9244.72,0.554311,202.71,0.0897411,0.162369
0.253125,-0.616178,0.732505,9010.45,0.464628,234.27,0.089683,0.1301
0.25625,-0.605158,0.719899,8921.98,0.34384,88.4697,0.120788,0.140568
0.259375,-0.59788,0.706713,8890.08,0.167112,31.9004,0.176728,0.175468
0.2625,-0.599364,0.706613,8964.25,-0.00884415,74.1699,0.175956,0.229357
0.265625,-0.661735,0.782529,9207.63,-0.0166603,243.38,0.00781615,0.449425
0.26875,-0.721588,0.856409,9653.78,0.204552,446.15,0.221212,0.35633
0.271875,-0.710745,0.842311,9626.3,0.272161,27.4805,0.067609,0.205912
0.275,-0.711434,0.83759,9634.53,0.276023,8.23047,0.00386199,0.144247
0.278125,-0.722539,0.85283,9717.1,0.22154,82.5693,0.054483,0.126031
0.28125,-0.71875,0.848274,9673.75,0.206141,43.3496,0.015399,0.145059
0.284375,-0.721324,0.855593,9731.92,0.0978289,58.1699,0.108312,0.149901
0.2875,-0.689913,0.811738,9478.05,0.0783757,253.87,0.0194532,0.138212
