time,U,S,P_Amp,P_Phi,D_P_AMP,D_P_Phi,Dphi
0.0,-0.855445,1.00419,10762.5,-1.26567,0.0,0.0,0.0
0.003125,-0.872858,1.01443,10856.4,-0.970417,93.9004,0.295253,0.193303
0.00625,-0.880826,1.02384,10932.1,-0.693152,75.6992,0.277265,0.197962
0.009375,-0.918289,1.06936,11169.3,-0.495697,237.2,0.197455,0.204651
0.0125,-0.91945,1.06796,11152.4,-0.304698,16.8994,0.190999,0.157418
0.015625,-0.897095,1.03666,10988.8,-0.155189,163.601,0.149509,0.257365
0.01875,-0.918876,1.0564,11208.8,0.00495529,220.0,0.160144,0.192464
0.021875,-0.988086,1.12687,11669.8,0.0506039,461.0,0.0456486,0.20523
0.025,-1.00242,1.14348,11846.8,0.239361,177.0,0.188757,0.195764
0.028125,-1.04392,1.19039,12123.6,0.361197,276.8,0.121836,0.167308
0.03125,-1.02775,1.17104,12049.7,0.589178,73.8994,0.227981,0.210124
0.034375,-1.0877,1.23869,12476.3,0.698986,426.6,0.109808,0.184691
0.0375,-1.08703,1.23614,12462.5,0.830615,13.7998,0.131629,0.17452
0.040625,-1.07327,1.22045,12423.4,0.862445,39.0996,0.03183,0.165127
0.04375,-1.09598,1.24776,12556.2,0.959814,132.8,0.097369,0.151324
0.046875,-1.09674,1.25526,12545.2,1.05026,11.0,0.0904459,0.151862
0.05,-1.07925,1.23892,12380.3,1.17062,164.9,0.12036,0.150098
0.053125,-1.09139,1.25304,12306.0,1.20675,74.2998,0.0361301,0.157705
0.05625,-1.09198,1.25884,12224.6,1.31895,81.4004,0.1122,0.156679
0.059375,-1.07448,1.24213,12148.8,1.39276,75.7998,0.07381,0.12921
0.0625,-1.05848,1.22416,12023.8,1.53128,125.0,0.13852,0.175151
0.065625,-1.02102,1.17933,11842.7,1.67071,181.1,0.13943,0.149713
0.06875,-1.02176,1.18122,11831.1,1.83458,11.6006,0.16387,0.16205
0.071875,-0.978701,1.13191,11537.2,2.06735,293.899,0.23277,0.188996
0.075,-1.01992,1.17033,11834.1,2.59093,296.899,0.52358,0.375115
0.078125,-1.11961,1.26777,12519.4,2.9381,685.301,0.34717,0.591031
0.08125,-1.18036,1.33781,12839.5,2.76953,320.1,0.16857,0.434892
0.084375,-1.13263,1.2965,12469.6,2.58953,369.9,0.18,0.375165
0.0875,-1.20091,1.37566,12771.6,2.43793,302.0,0.1516,0.249451
0.090625,-1.22254,1.40477,12893.3,2.36411,121.7,0.0738201,0.157939
0.09375,-1.26064,1.44713,13153.5,2.43504,260.2,0.07093,0.121043
0.096875,-1.30537,1.49339,13430.0,2.47276,276.5,0.03772,0.124601
0.1,-1.17233,1.34036,12894.9,0.0257828,535.1,2.44698,1.30229
0.103125,-0.891314,1.04125,11034.5,-0.641609,1860.4,0.667392,0.516766
0.10625,-0.914046,1.0752,11125.1,-0.836796,90.5996,0.195187,0.207966
0.109375,-0.908801,1.06939,11059.4,-0.846395,65.6992,0.00959903,0.198733
0.1125,-0.867013,1.02305,10678.3,-0.720904,381.101,0.125491,0.297404
0.115625,-0.907579,1.07083,10907.7,-0.802293,229.4,0.081389,0.158512
0.11875,-0.959377,1.12602,11329.6,-0.753725,421.899,0.048568,0.168741
0.121875,-1.00734,1.1791,11725.2,-0.711434,395.601,0.042291,0.148317
0.125,-0.997091,1.14834,11689.9,-1.25653,35.2998,0.545096,0.593778
0.128125,-1.00914,1.16031,11852.2,-1.90146,162.3,0.64493,0.818218
0.13125,-1.07795,1.2395,12339.2,-2.14441,487.0,0.24295,0.519781
0.134375,-1.09755,1.25271,12464.7,-2.15189,125.5,0.00748014,0.203324
0.1375,-1.09363,1.24712,12453.1,-2.12716,11.6006,0.02473,0.123893
