time,U,S,P_Amp,P_Phi,D_P_AMP,D_P_Phi,Dphi
0.0,-0.213289,0.269066,4859.86,-1.28797,0.0,0.0,0.0
0.003125,-0.212347,0.267413,4843.1,-1.24766,16.7598,0.0403099,0.163806
0.00625,-0.207767,0.261511,4776.69,-1.19126,66.4102,0.0564001,0.162246
0.009375,-0.208589,0.262427,4773.86,-1.05225,2.83008,0.13901,0.248903
0.0125,-0.163191,0.205099,4216.56,-0.458845,557.3,0.593405,1.22717
0.015625,-0.16195,0.203768,4210.4,-0.473817,6.16016,0.014972,0.160273
0.01875,-0.153023,0.192566,4130.72,-0.596572,79.6797,0.122755,0.243199
0.021875,-0.16193,0.205285,4258.92,0.528989,128.2,1.12556,1.01853
0.025,-0.174424,0.220665,4414.72,0.294932,155.8,0.234057,0.153128
0.028125,-0.192294,0.243232,4631.67,0.183684,216.95,0.111248,0.144817
0.03125,-0.206991,0.261792,4801.52,0.0376063,169.85,0.146078,0.152942
0.034375,-0.211869,0.268245,4883.71,-0.0534144,82.1899,0.0910207,0.144132
0.0375,-0.213734,0.270577,4950.31,-0.268857,66.6001,0.215443,0.224494
0.040625,-0.216153,0.27334,4998.33,-0.530198,48.02,0.261341,0.290554
0.04375,-0.223325,0.281622,5056.76,-0.757886,58.4297,0.227688,0.323447
0.046875,-0.217939,0.274199,4972.36,-0.953628,84.3999,0.195742,0.356276
0.05,-0.208657,0.263336,4857.82,-0.943324,114.54,0.010304,0.257279
0.053125,-0.20334,0.257303,4808.15,-1.00512,49.6699,0.061796,0.186864
0.05625,-0.197785,0.250266,4725.16,-1.00031,82.9897,0.00481009,0.157543
0.059375,-0.191554,0.242071,4624.75,-0.960525,100.41,0.039785,0.145326
0.0625,-0.209749,0.264713,4813.55,-0.949359,188.8,0.011166,0.142551
0.065625,-0.20699,0.260884,4798.48,-0.913735,15.0698,0.035624,0.146095
0.06875,-0.201431,0.253542,4763.98,-0.855245,34.5,0.05849,0.129524
0.071875,-0.197342,0.248199,4745.13,-0.831222,18.8501,0.024023,0.128789
0.075,-0.196971,0.247602,4737.53,-0.833452,7.6001,0.00222999,0.118214
0.078125,-0.203079,0.255189,4782.52,-0.759256,44.9902,0.074196,0.13581
0.08125,-0.207035,0.259919,4831.15,-0.777257,48.6299,0.018001,0.154713
0.084375,-0.211329,0.265811,4904.17,-0.811076,73.02,0.033819,0.151697
0.0875,-0.216898,0.273613,4981.07,-0.745377,76.8999,0.065699,0.153272
0.090625,-0.216197,0.273004,4970.73,-0.77124,10.3398,0.025863,0.13851
0.09375,-0.218809,0.275898,5009.28,-0.757855,38.5498,0.013385,0.123946
0.096875,-0.219489,0.276192,5027.62,-0.644933,18.3403,0.112922,0.163476
0.1,-0.224904,0.282543,5088.64,-0.641016,61.02,0.00391698,0.132811
0.103125,-0.222319,0.279688,5039.82,-0.695783,48.8203,0.054767,0.147445
0.10625,-0.225963,0.284198,5081.93,-0.688678,42.1104,0.00710499,0.123848
0.109375,-0.237891,0.298972,5198.71,-0.665373,116.78,0.023305,0.134367
0.1125,-0.239123,0.300226,5206.82,-0.508729,8.10986,0.156644,0.21482
0.115625,-0.257217,0.324707,5353.89,2.71186,147.07,3.0626,1.44721
0.11875,-0.227042,0.28611,5055.34,0.866971,298.55,1.84489,0.736929
0.121875,-0.238722,0.300902,5195.32,0.300376,139.98,0.566595,0.28143
0.125,-0.268092,0.337862,5517.94,0.095415,322.62,0.204961,0.170328
0.128125,-0.281282,0.354202,5652.32,-0.110729,134.38,0.206144,0.190939
0.13125,-0.279596,0.350923,5669.8,-0.551145,17.48,0.440416,0.496526
0.134375,-0.28501,0.357699,5749.67,-1.62774,79.8701,1.0766,1.26279
0.1375,-0.283046,0.355011,5727.39,-1.8553,22.2798,0.22756,0.387738
0.140625,-0.28491,0.356897,5750.7,-1.88752,23.3101,0.03222,0.146149
0.14375,-0.280737,0.35093,5711.3,-1.85282,39.4004,0.0346999,0.14723
0.146875,-0.280213,0.350261,5723.12,-1.84617,11.8203,0.00665009,0.139603
0.15,-0.290502,0.363278,5836.1,-1.81509,112.98,0.03108,0.149082
