time,U,S,P_Amp,P_Phi,D_P_AMP,D_P_Phi,Dphi
0.0,-0.594238,0.674562,9177.29,0.00265086,0.0,0.0,0.0
0.003125,-0.576383,0.657777,8974.23,-3.2223e-05,203.06,0.00268308,0.167114
0.00625,-0.579115,0.661171,9049.97,0.000326141,75.7393,0.000358364,0.147326
0.009375,-0.600286,0.684446,9216.36,-0.0231167,166.391,0.0234428,0.141684
0.0125,-0.634115,0.722214,9418.71,-0.0508891,202.35,0.0277724,0.146081
0.015625,-0.643673,0.733299,9550.52,-0.0435566,131.81,0.0073325,0.149792
0.01875,-0.675578,0.767939,9841.91,-0.0363939,291.391,0.0071627,0.14226
0.021875,-0.68202,0.768337,9961.04,-0.0554566,119.13,0.0190627,0.139641
0.025,-0.652924,0.73154,9780.64,-0.0475106,180.4,0.007946,0.154237
0.028125,-0.632217,0.700993,9714.55,-0.00975592,66.0898,0.0377547,0.15694
0.03125,-0.606904,0.671901,9554.0,0.0223435,160.55,0.0320994,0.129982
0.034375,-0.590762,0.65253,9456.94,0.0346097,97.0596,0.0122662,0.14871
0.0375,-0.559965,0.619003,9233.82,0.0380057,223.12,0.003396,0.138322
0.040625,-0.538,0.598165,9006.5,0.048579,227.32,0.0105733,0.143832
0.04375,-0.524824,0.584637,8903.09,0.0407057,103.41,0.0078733,0.142004
0.046875,-0.529355,0.591054,8919.02,0.0594398,15.9297,0.0187341,0.14686
0.05,-0.56016,0.628065,9111.98,0.0680442,192.961,0.0086044,0.161006
0.053125,-0.579368,0.645942,9255.49,0.0454324,143.51,0.0226118,0.150982
0.05625,-0.596426,0.659852,9497.58,0.0103469,242.09,0.0350855,0.163256
0.059375,-0.571035,0.628898,9301.39,0.0142516,196.19,0.0039047,0.164504
0.0625,-0.575041,0.634814,9298.56,0.0220068,2.83008,0.0077552,0.171314
0.065625,-0.545532,0.60655,9046.8,0.0196192,251.76,0.0023876,0.173728
0.06875,-0.531139,0.592687,8861.5,0.0449338,185.3,0.0253146,0.168229
0.071875,-0.537795,0.603575,8908.46,0.0582598,46.96,0.013326,0.178554
0.075,-0.541554,0.606909,8884.3,0.0470282,24.1602,0.0112316,0.167303
0.078125,-0.551097,0.618238,8952.64,0.0631248,68.3398,0.0160966,0.150026
0.08125,-0.543652,0.609299,8957.33,0.0653768,4.69043,0.00225201,0.134623
0.084375,-0.555872,0.622539,9047.02,0.0514056,89.6895,0.0139712,0.147632
0.0875,-0.556662,0.622498,9060.5,0.0307941,13.4805,0.0206115,0.141321
0.090625,-0.518574,0.579144,8782.78,-0.0141894,277.72,0.0449835,0.149811
0.09375,-0.52978,0.589511,8874.41,0.00704659,91.6299,0.021236,0.16757
0.096875,-0.532862,0.588802,8923.43,0.0124107,49.0195,0.00536411,0.145354
0.1,-0.504927,0.553918,8720.11,0.0244786,203.319,0.0120679,0.160469
0.103125,-0.504915,0.550058,8786.0,0.0268413,65.8896,0.0023627,0.154093
0.10625,-0.512077,0.56547,8806.64,0.0267459,20.6396,9.53991e-05,0.152301
0.109375,-0.518224,0.575455,8846.34,0.043895,39.7002,0.0171491,0.144571
0.1125,-0.537737,0.599768,9022.21,0.0160684,175.87,0.0278266,0.157122
0.115625,-0.560261,0.628646,9031.81,-0.00836369,9.59961,0.0244321,0.158306
0.11875,-0.590195,0.664897,9154.55,-0.0266257,122.74,0.018262,0.161169
0.121875,-0.62218,0.703609,9271.61,-0.0419134,117.061,0.0152877,0.141279
0.125,-0.644952,0.726797,9453.26,-0.0812218,181.649,0.0393084,0.15921
0.128125,-0.650341,0.73027,9516.13,-0.104609,62.8701,0.0233872,0.155215
0.13125,-0.633807,0.708569,9455.44,-0.120578,60.6895,0.015969,0.137426
0.134375,-0.607518,0.677042,9323.01,-0.112697,132.431,0.007881,0.150159
0.1375,-0.611198,0.680765,9375.3,-0.0516658,52.29,0.0610312,0.143917
