time,U,S,P_Amp,P_Phi,D_P_AMP,D_P_Phi,Dphi
0.0,-0.538403,0.660787,9478.1,-2.35763,0.0,0.0,0.0
0.003125,-0.547301,0.673758,9522.91,-2.43482,44.8105,0.0771899,0.147647
0.00625,-0.576854,0.707661,9717.38,-2.48068,194.47,0.0458601,0.136934
0.009375,-0.607851,0.749172,9950.69,-2.6063,233.311,0.12562,0.180448
0.0125,-0.580733,0.711541,9659.86,-2.65476,290.83,0.0484598,0.148402
0.015625,-0.603423,0.741736,9836.55,-2.74421,176.689,0.0894501,0.144199
0.01875,-0.614027,0.756427,9878.83,-2.77592,42.2803,0.0317099,0.131033
0.021875,-0.598404,0.738224,9818.27,-2.86535,60.5605,0.0894301,0.142651
0.025,-0.624816,0.772621,9972.16,-2.89246,153.891,0.0271101,0.155125
0.028125,-0.616394,0.766391,9878.4,-2.96314,93.7598,0.0706799,0.13922
0.03125,-0.613089,0.763942,9738.73,-2.99016,139.67,0.02702,0.154327
0.034375,-0.586569,0.73002,9413.51,-3.03931,325.221,0.04915,0.1408
0.0375,-0.58936,0.733237,9343.06,-3.09422,70.4502,0.0549099,0.144428
0.040625,-0.587168,0.731992,9317.94,-3.13391,25.1191,0.03969,0.134566
0.04375,-0.584227,0.728266,9280.43,3.12205,37.5107,0.0272253,0.145804
0.046875,-0.587826,0.733729,9321.03,3.11029,40.6006,0.01176,0.139936
0.05,-0.59435,0.743563,9438.39,3.10873,117.359,0.00155997,0.145941
0.053125,-0.597971,0.746916,9498.04,3.12478,59.6504,0.0160499,0.170223
0.05625,-0.608145,0.75826,9574.36,3.13747,76.3203,0.0126901,0.160145
0.059375,-0.631659,0.784726,9736.93,3.13343,162.569,0.00404,0.149213
0.0625,-0.635266,0.790816,9874.79,3.12735,137.86,0.00607991,0.13291
0.065625,-0.617811,0.768067,9773.55,3.13488,101.24,0.00752997,0.183067
0.06875,-0.6292,0.786305,10136.6,3.13698,363.05,0.00209999,0.168649
0.071875,-0.612226,0.763009,10156.1,3.12768,19.5,0.00929999,0.230489
0.075,-0.563927,0.69308,9939.62,-3.02658,216.479,0.128925,0.44701
0.078125,-0.58155,0.715275,9977.81,-2.88235,38.1895,0.14423,0.391805
0.08125,-0.61434,0.759591,10177.9,-2.79384,200.091,0.08851,0.256083
0.084375,-0.622735,0.767484,10295.0,-2.84051,117.1,0.04667,0.13784
0.0875,-0.647862,0.79891,10421.7,-2.88187,126.7,0.0413601,0.153091
0.090625,-0.655924,0.807702,10418.3,-2.93526,3.40039,0.05339,0.140212
0.09375,-0.677543,0.83707,10556.6,-2.98447,138.3,0.0492098,0.155402
0.096875,-0.654322,0.81099,10260.5,-3.00061,296.1,0.0161402,0.144214
0.1,-0.626732,0.772026,9799.37,-3.02641,461.13,0.0258,0.152382
0.103125,-0.61194,0.751582,9590.26,-3.05792,209.11,0.0315099,0.151787
0.10625,-0.59086,0.725423,9418.13,-3.10713,172.13,0.0492101,0.220907
0.109375,-0.608254,0.734929,9503.42,2.76777,85.29,0.408285,1.17969
0.1125,-0.589851,0.716391,9295.26,2.80649,208.16,0.0387199,0.157943
0.115625,-0.552381,0.679839,9047.06,2.83376,248.2,0.0272701,0.123657
0.11875,-0.5616,0.693764,9048.38,2.84292,1.32031,0.00916004,0.138655
0.121875,-0.578606,0.715718,9136.04,2.85049,87.6602,0.00757003,0.149789
0.125,-0.577937,0.717556,9120.37,2.90247,15.6699,0.05198,0.158642
0.128125,-0.602888,0.75062,9403.02,2.92534,282.649,0.0228698,0.140476
0.13125,-0.636858,0.792466,9707.76,2.93476,304.74,0.00942016,0.150771
0.134375,-0.660503,0.818377,10016.6,2.96508,308.84,0.0303199,0.151274
0.1375,-0.678231,0.834481,10146.4,2.98693,129.801,0.0218499,0.134432
0.140625,-0.68951,0.847039,10274.4,3.0107,128.0,0.0237701,0.147603
0.14375,-0.71819,0.879835,10499.5,3.00155,225.1,0.00915003,0.159439
0.146875,-0.717886,0.880915,10509.4,3.01865,9.90039,0.0171001,0.161017
0.15,-0.735575,0.903275,10696.3,3.01778,186.899,0.000869989,0.149748
0.153125,-0.733555,0.902285,10710.5,3.02982,14.2002,0.0120399,0.146166
0.15625,-0.74764,0.921172,10850.4,3.0391,139.9,0.00927997,0.163431
0.159375,-0.749101,0.923939,10918.0,3.03674,67.5996,0.00235987,0.139246
0.1625,-0.756344,0.933034,10955.5,3.03015,37.5,0.00659013,0.12921
0.165625,-0.753677,0.930396,10908.7,3.00255,46.7998,0.0276,0.142894
0.16875,-0.76098,0.934992,10919.4,2.98844,10.7002,0.0141098,0.154425
0.171875,-0.744859,0.917465,10824.9,2.97069,94.5,0.01775,0.132398
0.175,-0.717036,0.885052,10517.8,2.94956,307.101,0.0211301,0.132055
0.178125,-0.691889,0.856381,10334.9,2.94448,182.899,0.00507998,0.1208
0.18125,-0.660164,0.819238,10002.3,2.97032,332.601,0.02584,0.13163
0.184375,-0.635344,0.789848,9777.13,2.98149,225.17,0.0111699,0.13034
0.1875,-0.62785,0.78109,9873.91,2.84773,96.7803,0.13376,0.229925
0.190625,-0.689086,0.849733,9903.18,-2.63527,29.2695,0.800186,1.41868
