time,U,S,P_Amp,P_Phi,D_P_AMP,D_P_Phi,Dphi
0.0,-0.183301,0.210911,5344.53,-2.00102,0.0,0.0,0.0
0.003125,-0.177941,0.207437,5139.27,-2.05705,205.26,0.05603,0.306642
0.00625,-0.183137,0.210432,5272.34,-2.04641,133.07,0.0106399,0.200416
0.009375,-0.179916,0.203696,5325.3,-1.97066,52.96,0.0757501,0.272684
0.0125,-0.214467,0.24453,5766.4,-1.84456,441.1,0.1261,0.2075
0.015625,-0.312521,0.357094,6769.03,-1.77459,1002.63,0.06997,0.642827
0.01875,-0.273109,0.31426,6340.62,-1.68784,428.41,0.08675,0.224674
0.021875,-0.255712,0.295472,6068.14,-0.699277,272.48,0.988563,0.762491
0.025,-0.218087,0.249457,5738.45,-0.597672,329.69,0.101605,0.192371
0.028125,-0.207821,0.236054,5729.77,0.633538,8.68018,1.23121,0.494315
0.03125,-0.212869,0.242339,5727.47,0.377408,2.2998,0.25613,0.255062
0.034375,-0.198004,0.227762,5517.2,0.276411,210.27,0.100997,0.216126
0.0375,-0.170807,0.198064,5174.95,0.185347,342.25,0.091064,0.218022
0.040625,-0.164215,0.189926,5048.58,0.199341,126.37,0.013994,0.187621
0.04375,-0.141621,0.161625,4770.05,0.199556,278.53,0.000214994,0.168417
0.046875,-0.141408,0.160808,4775.7,0.235824,5.65039,0.036268,0.163036
0.05,-0.171625,0.199445,5048.28,0.34371,272.58,0.107886,0.177869
0.053125,-0.196596,0.230744,5264.23,0.404255,215.95,0.060545,0.161141
0.05625,-0.211775,0.247067,5411.52,0.412922,147.29,0.00866699,0.152742
0.059375,-0.220206,0.255686,5469.84,0.456327,58.3198,0.043405,0.150171
0.0625,-0.252613,0.293776,5851.89,0.476115,382.05,0.019788,0.163862
0.065625,-0.273479,0.317814,6141.29,0.523809,289.4,0.047694,0.155593
0.06875,-0.302341,0.350402,6463.8,0.563165,322.51,0.039356,0.148271
0.071875,-0.278084,0.31602,6349.13,0.626413,114.67,0.063248,0.160925
0.075,-0.271215,0.305577,6299.68,0.71707,49.4497,0.090657,0.149076
0.078125,-0.267752,0.301357,6269.85,0.826947,29.8301,0.109877,0.151956
0.08125,-0.259667,0.292435,6231.71,0.901129,38.1401,0.074182,0.143654
0.084375,-0.251299,0.282503,6207.69,0.930898,24.02,0.029769,0.159877
0.0875,-0.252363,0.282999,6181.17,0.883092,26.52,0.047806,0.166443
0.090625,-0.255896,0.288436,6171.48,0.841099,9.68994,0.041993,0.156071
0.09375,-0.260201,0.296536,6188.11,0.759071,16.6299,0.082028,0.18526
0.096875,-0.275057,0.316664,6299.52,0.59667,111.41,0.162401,0.184147
0.1,-0.276871,0.319795,6289.36,0.391312,10.1602,0.205358,0.199045
0.103125,-0.255464,0.291425,6099.25,0.209829,190.11,0.181483,0.208904
0.10625,-0.266659,0.306475,6200.82,0.119042,101.57,0.090787,0.161483
0.109375,-0.27629,0.317015,6344.34,0.0687486,143.52,0.0502934,0.140781
0.1125,-0.276783,0.315715,6395.57,0.137849,51.23,0.0691004,0.151261
0.115625,-0.287528,0.328232,6515.47,0.19614,119.9,0.058291,0.157449
0.11875,-0.307608,0.353148,6656.35,0.24247,140.88,0.04633,0.14735
0.121875,-0.311607,0.360074,6669.31,0.232885,12.96,0.00958499,0.135777
0.125,-0.315006,0.365434,6662.82,0.34274,6.49023,0.109855,0.143947
0.128125,-0.316981,0.368455,6671.61,0.437258,8.79004,0.094518,0.152817
0.13125,-0.311119,0.360732,6602.24,0.529358,69.3696,0.0921,0.161007
0.134375,-0.32276,0.37737,6622.25,0.602003,20.0098,0.0726449,0.158505
0.1375,-0.312311,0.364231,6519.21,0.609953,103.04,0.00795001,0.161623
0.140625,-0.313706,0.366053,6554.07,0.662575,34.8599,0.052622,0.15118
0.14375,-0.365086,0.427633,6974.88,0.682827,420.81,0.020252,0.161223
0.146875,-0.392409,0.459759,7187.94,0.618879,213.06,0.063948,0.173519
0.15,-0.398123,0.465909,7216.43,0.582676,28.4902,0.036203,0.163679
0.153125,-0.358531,0.417571,6953.88,0.622299,262.55,0.039623,0.166847
0.15625,-0.346308,0.403017,6855.15,0.564247,98.73,0.058052,0.169269
0.159375,-0.336104,0.39077,6749.16,0.306931,105.99,0.257316,0.193106
0.1625,-0.333492,0.388411,6681.52,0.205136,67.6401,0.101795,0.160382
0.165625,-0.341439,0.399448,6656.62,-0.0468786,24.8999,0.252015,0.199541
0.16875,-0.330709,0.385869,6507.45,-0.291874,149.17,0.244995,0.187549
0.171875,-0.325883,0.380448,6415.2,-0.432996,92.25,0.141122,0.185351
0.175,-0.326144,0.380104,6425.35,-0.584796,10.1499,0.1518,0.164985
0.178125,-0.3407,0.398794,6532.08,-0.842885,106.73,0.258089,0.182846
0.18125,-0.326477,0.381846,6436.0,-0.971289,96.0801,0.128404,0.160139
0.184375,-0.325839,0.381756,6437.19,-1.09696,1.18994,0.125671,0.170359
0.1875,-0.326892,0.38344,6472.85,-1.17655,35.6602,0.0795901,0.155097
0.190625,-0.331815,0.388167,6583.56,-1.27767,110.71,0.10112,0.177268
0.19375,-0.344988,0.402713,6734.56,-1.32075,151.0,0.04308,0.234643
0.196875,-0.344396,0.402151,6776.13,-1.36465,41.5698,0.0439,0.18708
0.2,-0.355599,0.416212,6867.71,-1.2839,91.5801,0.08075,0.247538
0.203125,-0.342181,0.399299,6773.63,-1.29643,94.0801,0.01253,0.217478
0.20625,-0.317273,0.371803,6490.4,-1.33043,283.23,0.034,0.209357
0.209375,-0.305022,0.36178,6271.05,-1.12643,219.35,0.204,0.263543
0.2125,-0.320627,0.379808,6459.79,-1.01213,188.74,0.1143,0.157409
0.215625,-0.307967,0.365519,6348.51,-0.861882,111.28,0.150248,0.177285
