time,U,S,P_Amp,P_Phi,D_P_AMP,D_P_Phi,Dphi
0.0,-0.653083,0.754534,9174.12,0.262632,0.0,0.0,0.0
0.003125,-0.70922,0.81605,9608.48,0.141888,434.36,0.120744,0.243466
0.00625,-0.787021,0.901873,10165.2,0.118305,556.72,0.023583,0.213414
0.009375,-0.838381,0.950375,10525.1,0.102727,359.899,0.015578,0.193465
0.0125,-0.916035,1.03775,11039.5,0.145259,514.4,0.042532,0.248297
0.015625,-0.934765,1.05977,11153.2,0.12949,113.7,0.015769,0.215785
0.01875,-0.979884,1.11032,11423.5,0.0974924,270.3,0.0319976,0.206841
0.021875,-0.93581,1.05195,11171.7,0.158044,251.8,0.0605516,0.277259
0.025,-0.937458,1.05951,11126.7,0.117779,45.0,0.040265,0.555604
0.028125,-0.864087,0.975966,10645.6,0.152486,481.101,0.034707,0.58143
0.03125,-0.907675,1.0222,10935.8,0.0842581,290.2,0.0682279,0.422435
0.034375,-0.884258,0.992064,10796.6,0.00505513,139.2,0.079203,0.258242
0.0375,-0.870604,0.991416,10705.4,-0.0930408,91.1992,0.0980959,0.242843
0.040625,-0.838418,0.948561,10486.9,-0.188332,218.5,0.0952912,0.176387
0.04375,-0.859318,0.976231,10626.7,-0.225716,139.8,0.037384,0.159223
0.046875,-0.84133,0.960652,10482.7,-0.324542,144.0,0.098826,0.163827
0.05,-0.783341,0.891014,10137.6,-0.405371,345.101,0.080829,0.148351
0.053125,-0.791053,0.897767,10207.2,-0.488929,69.6006,0.083558,0.158536
0.05625,-0.777264,0.882114,10085.4,-0.571043,121.8,0.082114,0.16253
0.059375,-0.881126,1.00141,10795.9,-0.631953,710.5,0.06091,0.148409
0.0625,-0.948219,1.08118,11219.5,-0.65161,423.6,0.019657,0.166162
0.065625,-0.940967,1.07675,11125.1,-0.733815,94.4004,0.082205,0.177657
0.06875,-0.920362,1.05139,10960.1,-0.761553,165.0,0.027738,0.141449
0.071875,-0.94554,1.08283,11099.4,-0.826109,139.301,0.064556,0.179186
0.075,-0.934623,1.06865,11055.9,-0.818099,43.5,0.00800997,0.15766
0.078125,-0.896545,1.01959,10809.1,-0.826178,246.801,0.00807899,0.150223
0.08125,-0.929939,1.05924,10994.8,-0.891638,185.7,0.06546,0.153768
0.084375,-0.958549,1.08799,11177.8,-0.969363,183.0,0.077725,0.162411
0.0875,-0.983594,1.11934,11341.9,-1.03384,164.101,0.064477,0.16443
0.090625,-0.9397,1.06075,11057.2,-1.12428,284.7,0.09044,0.16261
0.09375,-0.916687,1.03162,10925.1,-1.17738,132.101,0.0531,0.172391
0.096875,-0.906987,1.01804,10866.2,-1.25712,58.8994,0.07974,0.151622
