time,U,S,P_Amp,P_Phi,D_P_AMP,D_P_Phi,Dphi
0.0,-0.778867,0.940472,10759.5,0.160879,0.0,0.0,0.0
0.003125,-0.770527,0.931448,10791.0,0.168055,31.5,0.007176,0.163441
0.00625,-0.79972,0.960551,11022.3,0.166145,231.3,0.00191,0.186927
0.009375,-0.796865,0.957267,10970.5,0.202858,51.7998,0.036713,0.440528
0.0125,-0.829949,0.985874,11315.0,0.174292,344.5,0.028566,0.391327
0.015625,-0.906937,1.07304,11943.2,0.126084,628.2,0.048208,0.191075
0.01875,-0.948659,1.11438,12306.2,0.117317,363.0,0.008767,0.171572
0.021875,-0.963701,1.12898,12478.5,0.128006,172.3,0.010689,0.180731
0.025,-1.03428,1.20507,12991.4,0.0963192,512.9,0.0316868,0.179798
0.028125,-1.09339,1.27296,13314.9,0.0556791,323.5,0.0406401,0.157929
0.03125,-1.09542,1.27106,13204.3,0.0331844,110.601,0.0224947,0.153426
0.034375,-1.03827,1.21271,12765.5,0.0263478,438.8,0.0068366,0.154767
0.0375,-1.01584,1.18327,12564.3,0.0323786,201.2,0.0060308,0.166085
0.040625,-0.927052,1.07971,12022.5,0.0254097,541.8,0.0069689,0.163292
0.04375,-0.900971,1.05718,11875.4,0.0200215,147.1,0.0053882,0.274751
0.046875,-0.897756,1.05374,11855.6,0.0434939,19.8008,0.0234724,0.516648
0.05,-0.89333,1.05282,12056.3,0.0496327,200.7,0.0061388,1.203
0.053125,-0.842379,0.99087,11341.6,0.0401206,714.7,0.0095121,1.11452
0.05625,-0.844645,0.993601,11405.5,0.0775744,63.9004,0.0374538,0.176342
0.059375,-0.938351,1.11413,11714.3,-0.0376849,308.8,0.115259,1.69489
0.0625,-1.03005,1.19735,12547.3,-0.0574896,833.0,0.0198047,0.577004
0.065625,-0.971189,1.14229,12116.5,-0.0651956,430.8,0.007706,0.163651
0.06875,-0.894683,1.06,11470.0,-0.0600093,646.5,0.0051863,0.163694
