time,U,S,P_Amp,P_Phi,D_P_AMP,D_P_Phi,Dphi
0.0,-0.858146,0.998542,10357.3,0.0873095,0.0,0.0,0.0
0.003125,-0.878471,1.02267,10452.8,0.0759109,95.5,0.0113986,0.148362
0.00625,-0.90175,1.05305,10599.3,0.0624833,146.5,0.0134276,0.140203
0.009375,-0.899485,1.05302,10626.6,0.0416445,27.2998,0.0208388,0.149387
0.0125,-0.908085,1.06387,10681.9,0.0199196,55.3008,0.0217249,0.137834
0.015625,-0.921871,1.07761,10759.1,-0.00965868,77.1992,0.0295783,0.154748
0.01875,-0.928814,1.0857,10742.7,0.014945,16.3994,0.0246037,0.150669
0.021875,-0.941112,1.09897,10808.8,0.0266259,66.0996,0.0116809,0.152452
0.025,-0.97684,1.14198,11042.7,0.0217693,233.9,0.0048566,0.156727
0.028125,-1.01409,1.18191,11277.5,0.031106,234.8,0.0093367,0.138054
0.03125,-1.0501,1.22198,11483.9,0.0339833,206.4,0.0028773,0.146822
0.034375,-1.10811,1.28498,11810.6,0.0254394,326.699,0.0085439,0.155741
0.0375,-1.14705,1.32763,12018.0,0.0148267,207.4,0.0106127,0.159271
0.040625,-1.17905,1.36504,12231.7,0.00904662,213.7,0.00578008,0.151127
0.04375,-1.17857,1.36568,12240.2,-0.01144,8.5,0.0204866,0.142862
0.046875,-1.18837,1.37584,12298.4,-0.00920887,58.2002,0.00223113,0.151166
0.05,-1.18528,1.37195,12253.5,-0.00829564,44.9004,0.00091323,0.155051
0.053125,-1.12365,1.2938,11906.5,-0.00251962,347.0,0.00577602,0.157895
0.05625,-1.1001,1.26618,11795.0,-0.00262479,111.5,0.00010517,0.15595
0.059375,-1.06145,1.22492,11605.5,0.0263333,189.5,0.0289581,0.163265
0.0625,-1.02434,1.18019,11411.4,0.0255189,194.1,0.000814401,0.16417
0.065625,-1.00904,1.16253,11313.2,0.0265572,98.2002,0.0010383,0.150573
0.06875,-0.982074,1.13255,11183.3,0.0274736,129.9,0.000916401,0.158941
0.071875,-0.953245,1.09836,11016.5,0.0377343,166.8,0.0102607,0.161744
0.075,-0.9333,1.07844,10873.2,0.0507944,143.3,0.0130601,0.165683
0.078125,-0.891546,1.02966,10618.9,0.0254699,254.3,0.0253245,0.166212
0.08125,-0.835592,0.968882,10260.6,0.0361813,358.301,0.0107114,0.163518
0.084375,-0.815826,0.948803,10145.2,0.0398157,115.399,0.0036344,0.176628
0.0875,-0.793501,0.925468,10009.0,0.0559856,136.2,0.0161699,0.164478
0.090625,-0.775669,0.904827,9874.63,0.0478427,134.37,0.0081429,0.152955
0.09375,-0.743076,0.866566,9661.33,0.0516398,213.3,0.0037971,0.156331
0.096875,-0.73404,0.855997,9570.0,0.0512018,91.3301,0.000437997,0.143924
0.1,-0.748233,0.872604,9664.7,0.0325281,94.7002,0.0186737,0.154956
0.103125,-0.756829,0.881955,9741.05,0.0217629,76.3496,0.0107652,0.154501
0.10625,-0.764343,0.888619,9798.39,0.0292185,57.3398,0.0074556,0.14494
0.109375,-0.773761,0.897657,9855.63,0.0145715,57.2402,0.014647,0.146059
0.1125,-0.779182,0.899678,9873.73,0.00957406,18.1006,0.00499744,0.149146
0.115625,-0.808996,0.933404,10038.7,0.0258946,164.97,0.0163205,0.149865
0.11875,-0.812319,0.940682,10064.3,0.0273094,25.5996,0.0014148,0.152967
0.121875,-0.839862,0.973915,10246.1,0.00447323,181.8,0.0228362,0.157812
0.125,-0.863424,1.00191,10368.8,-0.0164619,122.7,0.0209351,0.141613
0.128125,-0.888425,1.03176,10473.5,-0.0193335,104.7,0.0028716,0.144881
0.13125,-0.882086,1.02653,10399.2,-0.0427198,74.2998,0.0233863,0.152777
0.134375,-0.880797,1.02749,10403.5,-0.0487585,4.2998,0.0060387,0.140616
0.1375,-0.870991,1.02073,10360.7,-0.0445707,42.7998,0.0041878,0.161699
0.140625,-0.855522,1.00417,10278.0,-0.035409,82.7002,0.0091617,0.150568
0.14375,-0.859916,1.00954,10284.3,-0.0258185,6.2998,0.0095905,0.152939
0.146875,-0.875605,1.02794,10381.1,-0.0046486,96.7998,0.0211699,0.139775
0.15,-0.921071,1.08059,10657.2,0.0106601,276.101,0.0153087,0.151848
0.153125,-0.959744,1.12567,10857.2,0.0362163,200.0,0.0255562,0.168932
0.15625,-0.973157,1.14194,10932.7,0.0478043,75.5,0.011588,0.164168
0.159375,-0.96564,1.13484,10891.8,0.0462543,40.9004,0.00155,0.159584
0.1625,-0.942884,1.10982,10783.3,0.0541443,108.5,0.00789,0.146074
0.165625,-0.93868,1.10223,10783.1,0.0704165,0.200195,0.0162722,0.153116
0.16875,-0.964945,1.13362,10956.8,0.0880324,173.7,0.0176159,0.153437
0.171875,-0.951011,1.11438,10858.2,0.113009,98.5996,0.0249766,0.155094
0.175,-0.942994,1.10507,10792.9,0.122468,65.2998,0.009459,0.151553
0.178125,-0.937842,1.09856,10796.2,0.140888,3.2998,0.01842,0.146892
0.18125,-0.911017,1.06677,10647.3,0.154138,148.9,0.01325,0.153579
0.184375,-0.908397,1.06364,10653.7,0.162279,6.40039,0.008141,0.15035
0.1875,-0.933459,1.09171,10807.6,0.162105,153.899,0.000174001,0.153185
0.190625,-0.935952,1.09142,10812.6,0.167631,5.0,0.00552601,0.14694
0.19375,-0.958587,1.11958,10946.2,0.162407,133.601,0.005224,0.148445
0.196875,-0.958737,1.11841,10957.5,0.160801,11.2998,0.001606,0.138984
0.2,-0.986989,1.15231,11132.8,0.164104,175.3,0.00330301,0.150074
0.203125,-0.973045,1.13362,11061.2,0.170847,71.5996,0.006743,0.155237
0.20625,-0.975206,1.13595,11053.0,0.162073,8.2002,0.008774,0.147905
0.209375,-0.992127,1.15403,11147.4,0.157651,94.4004,0.00442199,0.150317
0.2125,-0.989787,1.15329,11157.3,0.145766,9.89941,0.011885,0.160102
0.215625,-0.968032,1.12621,11056.3,0.145373,101.0,0.000393003,0.151183
0.21875,-0.983712,1.14455,11161.5,0.158628,105.2,0.013255,0.159311
0.221875,-1.01125,1.17572,11289.5,0.150703,128.0,0.007925,0.14739
0.225,-1.04608,1.21821,11483.0,0.156897,193.5,0.006194,0.161265
0.228125,-0.986404,1.14692,11120.3,0.126225,362.7,0.030672,0.174104
0.23125,-0.976453,1.13856,11063.8,0.120443,56.5,0.00578199,0.15256
0.234375,-0.952339,1.11074,10913.9,0.116906,149.899,0.003537,0.155603
0.2375,-0.939913,1.09663,10824.8,0.120024,89.1006,0.003118,0.152446
0.240625,-0.928768,1.08433,10749.4,0.132224,75.3994,0.0122,0.141195
0.24375,-0.949047,1.10896,10853.8,0.14518,104.399,0.012956,0.154811
