time,U,S,P_Amp,P_Phi,D_P_AMP,D_P_Phi,Dphi
0.0,-1.50263,1.66209,15781.6,-0.0694668,0.0,0.0,0.0
0.003125,-1.4655,1.62618,15516.3,-0.101143,265.3,0.0316762,0.127598
0.00625,-1.40429,1.55972,15130.6,-0.133796,385.7,0.032653,0.135597
0.009375,-1.33916,1.48375,14783.2,-0.161722,347.399,0.027926,0.143671
0.0125,-1.24367,1.38111,14042.5,-0.179643,740.7,0.017921,0.231258
0.015625,-1.18397,1.32665,13691.2,-0.204444,351.3,0.024801,0.119084
0.01875,-1.13903,1.28836,13433.9,-0.209119,257.3,0.004675,0.127142
0.021875,-1.02276,1.17339,12646.2,-0.218216,787.7,0.00909699,0.151827
0.025,-0.91299,1.04759,11812.5,-0.23877,833.7,0.020554,0.188492
0.028125,-0.794819,0.926657,10716.9,-0.183852,1095.6,0.054918,0.21164
0.03125,-0.720052,0.841264,9998.71,-0.0499619,718.19,0.13389,0.183756
0.034375,-0.815731,0.959654,10782.6,0.0405174,783.89,0.0904793,0.170381
0.0375,-0.825372,0.961343,10822.8,0.09308,40.2002,0.0525626,0.157986
0.040625,-0.90635,1.05447,11577.5,0.152964,754.7,0.059884,0.14468
0.04375,-0.902388,1.02809,11546.3,0.179768,31.2002,0.026804,0.139919
0.046875,-0.912329,1.04565,11794.7,0.154062,248.4,0.025706,0.134712
0.05,-0.882782,1.00011,11635.8,0.158008,158.9,0.00394599,0.16507
0.053125,-0.938778,1.05609,12095.8,0.198724,460.0,0.040716,0.152719
0.05625,-0.892154,1.00161,11767.3,0.185379,328.5,0.013345,0.146738
0.059375,-0.994854,1.13343,12504.9,0.169025,737.601,0.016354,0.144612
0.0625,-0.966415,1.09447,12309.7,0.176455,195.2,0.00743,0.185466
0.065625,-0.971066,1.08898,12353.1,0.152577,43.3994,0.023878,0.150514
0.06875,-0.997787,1.11886,12563.7,0.126472,210.601,0.026105,0.157479
0.071875,-1.0116,1.13902,12632.1,0.108819,68.3994,0.017653,0.171868
0.075,-1.02448,1.16117,12665.8,0.100446,33.7002,0.008373,0.169207
0.078125,-1.02497,1.15815,12726.2,0.0801221,60.4004,0.0203239,0.141708
0.08125,-1.03053,1.16662,12795.2,0.0798894,69.0,0.000232697,0.153054
0.084375,-1.07096,1.21408,13123.3,0.0700034,328.1,0.009886,0.170266
0.0875,-1.1423,1.29598,13606.0,0.067432,482.7,0.0025714,0.225214
0.090625,-1.15709,1.32007,13545.6,0.0581728,60.4004,0.0092592,0.207565
0.09375,-1.19716,1.36069,13702.2,0.0427463,156.601,0.0154265,0.169799
0.096875,-1.24658,1.41964,13922.3,0.025552,220.1,0.0171943,0.171749
0.1,-1.30907,1.48916,14198.7,0.0206361,276.4,0.0049159,0.208455
0.103125,-1.28034,1.45909,13999.3,0.0101265,199.4,0.0105096,0.167399
0.10625,-1.3134,1.49925,14163.3,-0.0175051,164.0,0.0276316,0.133101
0.109375,-1.27074,1.4492,13848.2,-0.0283983,315.1,0.0108932,0.145527
0.1125,-1.20887,1.3826,13586.7,-0.0572201,261.5,0.0288218,0.184118
0.115625,-1.2081,1.38876,13605.5,-0.0754365,18.7998,0.0182164,0.149269
0.11875,-1.20706,1.38556,13593.4,-0.0793289,12.0996,0.0038924,0.186959
0.121875,-1.21174,1.39297,13632.0,-0.0921399,38.5996,0.012811,0.208553
0.125,-1.17423,1.35368,13324.3,-0.112457,307.7,0.0203171,0.173963
0.128125,-1.14042,1.31872,13054.1,-0.120637,270.2,0.00818,0.146991
0.13125,-1.10622,1.28896,12949.7,-0.0752957,104.399,0.0453413,0.181052
0.134375,-1.08121,1.26253,12710.5,-0.0516912,239.2,0.0236045,0.173628
0.1375,-1.04153,1.21699,12484.4,-0.0128199,226.1,0.0388713,0.158132
0.140625,-1.06153,1.23887,12660.9,0.0357769,176.5,0.0485968,0.150782
0.14375,-1.04677,1.21908,12632.3,0.0526092,28.6006,0.0168323,0.142903
0.146875,-1.04267,1.20388,12555.1,0.0571984,77.2002,0.0045892,0.16534
0.15,-1.10373,1.27534,13063.7,0.0434944,508.601,0.013704,0.109216
0.153125,-1.14683,1.32158,13283.8,0.0117001,220.1,0.0317943,0.120438
0.15625,-1.18446,1.36365,13591.7,-0.0194661,307.9,0.0311662,0.128842
0.159375,-1.11972,1.29196,13372.1,-0.0381384,219.601,0.0186723,0.160063
0.1625,-0.981868,1.12443,12496.7,-0.0167823,875.399,0.0213561,1.16435
0.165625,-1.05561,1.23842,12627.4,0.00760695,130.7,0.0243893,0.407799
0.16875,-1.0486,1.23872,12642.1,0.025908,14.6992,0.0183011,0.141538
0.171875,-1.06461,1.25606,12734.3,0.0158999,92.2002,0.0100081,0.135699
0.175,-1.00968,1.18983,12518.4,0.0165675,215.899,0.0006676,0.147793
0.178125,-1.0082,1.17699,12429.9,0.0442369,88.5,0.0276694,0.231703
0.18125,-0.991349,1.16296,12415.3,0.0798322,14.6006,0.0355953,0.198302
0.184375,-1.00022,1.16925,12445.2,0.0423541,29.9004,0.0374781,0.151465
0.1875,-0.921263,1.08037,12010.5,0.0357848,434.7,0.0065693,0.171171
0.190625,-0.972341,1.14306,12475.4,0.0484265,464.9,0.0126417,0.183329
0.19375,-1.03032,1.20199,12845.3,0.0481611,369.899,0.000265401,0.176946
0.196875,-0.966417,1.12591,12316.6,0.0414594,528.7,0.0067017,0.224876
0.2,-1.12165,1.29891,13217.6,0.0134549,901.0,0.0280045,0.197064
0.203125,-1.13038,1.30982,13288.1,0.012181,70.5,0.0012739,0.114456
0.20625,-1.06809,1.23683,12727.7,0.0285139,560.399,0.0163329,0.138883
0.209375,-1.10925,1.28111,13041.7,0.0174129,314.0,0.011101,0.139427
0.2125,-1.14102,1.3126,13144.5,0.00835793,102.8,0.00905497,0.130925
0.215625,-1.19328,1.37362,13405.0,-0.00179124,260.5,0.0101492,0.118792
0.21875,-1.09981,1.26138,12820.0,-0.028389,585.0,0.0265978,0.190564
0.221875,-1.15761,1.34362,13191.1,-0.034909,371.1,0.00652,0.138546
0.225,-1.10328,1.28204,12832.9,-0.0784145,358.199,0.0435055,0.119087
0.228125,-1.04006,1.20644,12393.4,-0.071497,439.5,0.0069175,0.116051
0.23125,-1.06717,1.23582,12437.0,-0.0535083,43.5996,0.0179887,0.160612
0.234375,-1.08853,1.26136,12467.2,-0.0531427,30.2002,0.0003656,0.136728
0.2375,-1.13849,1.32969,12696.0,-0.0139937,228.8,0.039149,0.15455
0.240625,-1.16259,1.36197,12970.8,0.0307422,274.8,0.0447359,0.149811
0.24375,-1.1087,1.30566,12594.6,0.0435031,376.2,0.0127609,0.157645
0.246875,-1.09338,1.28573,12457.5,0.0483712,137.1,0.0048681,0.150159
0.25,-1.12302,1.32442,12635.1,0.0230115,177.6,0.0253597,0.118531
0.253125,-1.09349,1.28459,12366.9,0.0207541,268.199,0.0022574,0.13554
0.25625,-1.05443,1.23686,12236.9,0.0536023,130.0,0.0328482,0.200098
0.259375,-1.06327,1.25181,12368.4,0.0427729,131.5,0.0108294,0.17175
0.2625,-1.04492,1.22493,12288.5,0.0366449,79.9004,0.006128,0.129149
0.265625,-1.02551,1.19954,12176.9,0.0528845,111.6,0.0162396,0.158645
0.26875,-1.01597,1.18477,12203.5,0.0601679,26.5996,0.0072834,0.181759
0.271875,-1.01483,1.18252,12117.5,0.0580006,86.0,0.0021673,0.140486
0.275,-0.985321,1.14621,12188.2,0.0342977,70.7002,0.0237029,0.213963
0.278125,-1.03303,1.20256,12438.0,0.025174,249.8,0.0091237,0.133255
0.28125,-1.04299,1.22308,12688.0,0.00547971,250.0,0.0196943,0.152465
0.284375,-1.01269,1.18411,12438.0,0.000322456,250.0,0.00515725,0.142435
0.2875,-1.01464,1.19091,12452.9,-0.0163941,14.9004,0.0167166,0.10182
0.290625,-0.986284,1.15472,12294.2,-0.0454124,158.7,0.0290183,0.13857
0.29375,-0.975878,1.14843,12154.6,-0.0493907,139.601,0.0039783,0.156913
0.296875,-0.948951,1.11918,11918.9,-0.022171,235.699,0.0272197,0.129473
0.3,-0.902572,1.06471,11632.4,-0.0324318,286.5,0.0102608,0.107337
0.303125,-0.97854,1.15674,12005.5,0.00941614,373.1,0.0418479,0.423888
0.30625,-0.92986,1.09774,11677.5,0.0593273,328.0,0.0499112,0.23523
0.309375,-1.05731,1.23526,12446.3,0.0321823,768.8,0.027145,0.315877
0.3125,-1.02989,1.19929,12207.0,0.0165327,239.3,0.0156496,0.257334
0.315625,-0.980811,1.15658,11819.2,0.0644712,387.8,0.0479385,0.184189
0.31875,-0.987391,1.16398,11885.9,0.120929,66.7002,0.0564578,0.2268
0.321875,-0.977892,1.15979,11903.1,0.111473,17.1992,0.009456,0.208914
0.325,-0.953003,1.14042,11764.3,0.145579,138.8,0.034106,0.158189
0.328125,-0.986254,1.17085,12037.1,0.14426,272.8,0.00131899,0.18265
0.33125,-1.14146,1.34721,13052.9,0.0865591,1015.8,0.0577009,0.688981
0.334375,-1.18055,1.38887,13368.5,0.0516058,315.6,0.0349533,0.138375
0.3375,-1.20113,1.40237,13589.4,0.0129826,220.9,0.0386232,0.132981
0.340625,-1.11674,1.3133,13113.8,-0.00980055,475.601,0.0227831,0.140255
0.34375,-1.10965,1.30348,12997.3,-0.00077465,116.5,0.0090259,0.168172
0.346875,-1.02613,1.2106,12418.3,-0.0387036,579.0,0.037929,0.137726
0.35,-0.967868,1.14663,11920.1,-0.0161898,498.2,0.0225138,0.140158
0.353125,-0.955691,1.13746,11873.4,0.0307045,46.6992,0.0468943,0.155379
0.35625,-0.944793,1.12714,11756.6,0.0481483,116.801,0.0174438,0.147821
0.359375,-1.00825,1.20245,12235.6,0.0804584,479.0,0.0323101,0.168188
0.3625,-1.05277,1.24507,12476.9,0.0886263,241.301,0.0081679,0.173256
0.365625,-1.04243,1.22936,12401.5,0.0788248,75.4004,0.0098015,0.191764
0.36875,-1.07676,1.27189,12590.5,0.0481164,189.0,0.0307084,0.194847
0.371875,-1.13107,1.33087,12816.9,0.0238866,226.4,0.0242298,0.295122
0.375,-1.12601,1.32804,12755.2,-0.00319278,61.7002,0.0270794,0.501095
0.378125,-1.07444,1.28743,12549.0,0.0333437,206.2,0.0365365,0.640215
0.38125,-0.978587,1.16808,12077.1,0.0264954,471.9,0.0068483,0.425951
0.384375,-0.959509,1.1349,12106.7,-0.018058,29.6006,0.0445534,0.327096
0.3875,-0.923117,1.09022,11811.1,0.00217576,295.601,0.0202338,0.253831
0.390625,-0.938062,1.10665,11957.3,0.0285609,146.2,0.0263851,0.257074
0.39375,-0.959439,1.13445,12220.1,0.0642979,262.8,0.035737,0.218139
0.396875,-1.03808,1.22197,12805.2,0.0699239,585.101,0.005626,0.218723
0.4,-1.02687,1.21072,12802.1,0.0664957,3.10059,0.0034282,0.197194
0.403125,-1.03359,1.21095,12822.1,0.0510775,20.0,0.0154182,0.159693
0.40625,-1.0358,1.20701,12799.0,0.0396722,23.0996,0.0114053,0.18598
0.409375,-1.03533,1.20292,12731.3,0.0258285,67.7002,0.0138437,0.168164
0.4125,-1.0026,1.17331,12404.6,0.0137659,326.7,0.0120626,0.178635
0.415625,-0.964916,1.13609,12016.1,0.0292109,388.5,0.015445,0.187622
0.41875,-0.922472,1.10388,12146.4,0.0479231,130.301,0.0187122,1.02643
0.421875,-0.886306,1.06002,11808.8,0.00923217,337.601,0.0386909,0.190608
0.425,-0.879638,1.05687,11679.4,-0.0087346,129.399,0.0179668,0.162753
0.428126,-0.858417,1.03494,11516.3,-0.0065129,163.101,0.0022217,0.179545
0.431251,-0.845972,1.01501,11429.3,-0.00110194,87.0,0.00541096,0.211719
0.434376,-0.820926,0.987747,11264.6,0.0212311,164.7,0.022333,0.182767
0.437501,-0.840759,1.0088,11526.4,0.0696885,261.801,0.0484574,0.158174
0.440626,-0.878239,1.04741,11887.3,0.0611258,360.899,0.0085627,0.151167
0.443751,-0.877207,1.04837,11818.2,0.0329213,69.0996,0.0282045,0.161279
0.446876,-0.888945,1.06784,11848.8,0.0330587,30.5996,0.0001374,0.131786
0.450001,-0.899784,1.08061,11885.4,-0.00249247,36.6006,0.0355512,0.141114
0.453126,-0.911216,1.09247,11842.2,-0.0448471,43.2002,0.0423546,0.129499
0.456251,-0.882646,1.05964,11607.9,-0.00558315,234.3,0.039264,0.156153
0.459376,-0.829008,0.998128,11162.5,-0.0137477,445.4,0.00816455,0.156828
0.462501,-0.845907,1.02321,11221.3,-0.0228392,58.7998,0.0090915,0.147494
0.465626,-0.806214,0.978472,10863.1,0.00991467,358.2,0.0327539,0.167185
0.468751,-0.866701,1.04591,11343.5,0.035546,480.4,0.0256313,0.154724
0.471876,-0.864357,1.04671,11289.6,0.0562983,53.9004,0.0207523,0.149042
0.475001,-0.912853,1.10851,11766.7,0.0998793,477.101,0.043581,0.162566
0.478126,-0.924537,1.12501,11887.7,0.100286,121.0,0.000406697,0.144464
0.481251,-0.92683,1.12251,11850.7,0.103114,37.0,0.002828,0.0897884
0.484376,-0.921142,1.11428,11826.8,0.104216,23.9004,0.001102,0.0797219
0.487501,-0.931005,1.12391,11873.9,0.105748,47.1006,0.001532,0.0936555
0.490626,-0.917021,1.10606,11804.8,0.108782,69.1006,0.003034,0.0887162
0.493751,-0.92823,1.11373,11849.2,0.0984168,44.4004,0.0103652,0.0831185
0.496876,-0.930327,1.11174,11835.1,0.0942683,14.1006,0.0041485,0.0874099
0.500001,-0.94652,1.12453,11841.7,0.0773054,6.60059,0.0169629,0.0929203
0.503126,-0.930098,1.10827,11752.0,0.0596344,89.7002,0.017671,0.0968649
0.506251,-0.927657,1.10321,11674.1,0.0580796,77.9004,0.0015548,0.0897259
0.509376,-0.924404,1.10129,11696.4,0.0467416,22.3008,0.011338,0.0891793
0.512501,-0.965152,1.14789,11996.7,0.0211325,300.3,0.0256091,0.0940403
0.515626,-0.966599,1.14793,11942.7,0.0174202,54.0,0.0037123,0.141398
0.518751,-1.00304,1.20286,12340.7,0.0626865,398.0,0.0452663,0.816297
0.521876,-0.990562,1.19206,12289.7,0.0544699,51.0,0.0082166,0.0993055
0.525001,-1.00621,1.21032,12423.4,0.035323,133.7,0.0191469,0.0976554
0.528126,-0.997531,1.19552,12334.7,-0.00689839,88.7002,0.0422214,0.0921047
0.531251,-1.00004,1.1946,12298.1,-0.027273,36.6006,0.0203746,0.0939617
0.534376,-0.964411,1.15459,12043.0,-0.0371068,255.1,0.0098338,0.0980848
0.537501,-0.928685,1.11946,11853.7,-0.0207862,189.3,0.0163206,0.105389
0.540626,-0.908131,1.09251,11719.2,-0.00979772,134.5,0.0109885,0.0966883
0.543751,-0.914712,1.09876,11788.1,-0.0131694,68.8994,0.00337168,0.113204
0.546876,-0.892571,1.07415,11721.6,-0.0280232,66.5,0.0148538,0.102048
0.550001,-0.867312,1.04293,11585.5,-0.0130991,136.1,0.0149241,0.11389
0.553126,-0.867142,1.04473,11560.7,-0.00534979,24.7998,0.00774931,0.11838
0.556251,-0.852548,1.0288,11471.5,-0.00860731,89.2002,0.00325752,0.121645
0.559376,-0.839262,1.01344,11424.7,-0.0191119,46.7998,0.0105046,0.0951735
0.562501,-0.813006,0.98345,11189.5,-0.0171462,235.2,0.0019657,0.117892
0.565626,-0.769032,0.93272,10843.5,-0.00620836,346.0,0.0109378,0.0993498
0.568751,-0.748322,0.909817,10693.7,0.00274371,149.8,0.00895207,0.102464
0.571876,-0.770521,0.937749,10872.1,-0.0154065,178.399,0.0181502,0.0909742
0.575001,-0.761668,0.930452,10868.5,-0.0359396,3.59961,0.0205331,0.0976033
0.578126,-0.794093,0.966896,11057.1,-0.0348791,188.6,0.0010605,0.128015
0.581251,-0.74635,0.914631,10718.2,-0.0320802,338.899,0.0027989,0.10143
0.584376,-0.710701,0.872272,10409.5,0.0062564,308.7,0.0383366,0.102338
0.587501,-0.719097,0.884967,10486.6,0.00788719,77.0996,0.00163079,0.127295
0.590626,-0.702512,0.871222,10375.2,0.00762833,111.399,0.00025886,0.114888
0.593751,-0.650425,0.811401,9972.08,0.0163147,403.12,0.00868637,0.0858132
