time,U,S,P_Amp,P_Phi,D_P_AMP,D_P_Phi,Dphi
0.0,-0.619591,0.761061,8861.79,0.0839807,0.0,0.0,0.0
0.003125,-0.598205,0.733957,8687.66,0.101457,174.13,0.0174763,0.0901693
0.00625,-0.599492,0.732015,8687.5,0.105386,0.160156,0.003929,0.114631
0.009375,-0.609864,0.745778,8768.5,0.0956903,81.0,0.00969569,0.101344
0.0125,-0.586654,0.719446,8539.63,0.0548577,228.87,0.0408326,0.117416
0.015625,-0.625874,0.767868,8920.27,0.0517293,380.64,0.0031284,0.110369
0.01875,-0.692977,0.849649,9401.26,0.00378693,480.99,0.0479424,0.12016
0.021875,-0.695053,0.849336,9412.5,-0.0166574,11.2402,0.0204443,0.117444
0.025,-0.680878,0.833617,9258.02,-0.0334667,154.48,0.0168093,0.11253
0.028125,-0.657786,0.808296,9108.82,-0.0293279,149.199,0.0041388,0.0926519
0.03125,-0.645936,0.79569,9066.01,-0.0332935,42.8105,0.0039656,0.107963
0.034375,-0.649266,0.800926,9080.72,-0.0562743,14.71,0.0229808,0.116767
0.0375,-0.670365,0.825381,9185.51,-0.000494888,104.79,0.0557794,0.126414
0.040625,-0.729529,0.894483,9618.59,0.00567803,433.08,0.00617292,0.122743
0.04375,-0.701087,0.861315,9423.24,-0.0150497,195.35,0.0207277,0.130334
0.046875,-0.675105,0.832873,9292.1,-0.0558245,131.141,0.0407748,0.12388
0.05,-0.665603,0.82254,9160.53,-0.0799956,131.569,0.0241711,0.124901
0.053125,-0.722561,0.887802,9582.76,-0.0530719,422.229,0.0269237,0.103754
0.05625,-0.721674,0.889914,9504.41,-0.0354827,78.3496,0.0175892,0.132213
0.059375,-0.721091,0.888409,9463.68,-0.0310995,40.7305,0.0043832,0.112913
0.0625,-0.745204,0.917499,9638.69,-0.0872419,175.011,0.0561424,0.115752
0.065625,-0.761809,0.938613,9718.38,-0.0410663,79.6895,0.0461756,0.104231
0.06875,-0.748832,0.921216,9575.66,-0.0317136,142.72,0.0093527,0.111938
0.071875,-0.75001,0.920268,9533.21,-0.00907538,42.4502,0.0226382,0.0976489
0.075,-0.730974,0.895172,9423.67,-0.00277566,109.54,0.00629972,0.099576
0.078125,-0.707139,0.865502,9264.89,0.0341364,158.78,0.0369121,0.0983004
0.08125,-0.721517,0.882787,9362.1,0.0525064,97.21,0.01837,0.106931
0.084375,-0.697698,0.852227,9210.94,0.0926205,151.159,0.0401141,0.100519
0.0875,-0.633096,0.771277,8765.05,0.0798266,445.891,0.0127939,0.102379
0.090625,-0.645805,0.784815,8886.79,0.0836737,121.74,0.0038471,0.108158
0.09375,-0.626254,0.763258,8695.51,0.0889144,191.28,0.0052407,0.0940843
0.096875,-0.59644,0.722941,8532.85,0.111149,162.66,0.0222346,0.103531
0.1,-0.578827,0.702754,8400.42,0.133869,132.43,0.02272,0.0972472
0.103125,-0.564493,0.689881,8255.17,0.120345,145.25,0.013524,0.111569
0.10625,-0.533274,0.653791,7998.35,0.0984749,256.82,0.0218701,0.0917804
0.109375,-0.540596,0.662706,8052.96,0.0676765,54.6099,0.0307984,0.112894
0.1125,-0.566263,0.688497,8312.74,0.048428,259.78,0.0192485,0.105115
0.115625,-0.565266,0.68848,8268.99,0.0472308,43.75,0.0011972,0.112579
0.11875,-0.562174,0.687977,8261.46,0.0262899,7.53027,0.0209409,0.100044
0.121875,-0.557594,0.67899,8262.1,0.0208534,0.639648,0.0054365,0.108397
0.125,-0.573451,0.699008,8368.91,0.0267107,106.811,0.0058573,0.118695
0.128125,-0.61889,0.749831,8741.15,0.0157145,372.24,0.0109962,0.119407
0.13125,-0.588677,0.711949,8513.55,0.00504658,227.601,0.0106679,0.120971
0.134375,-0.672305,0.810424,9231.47,-0.0105037,717.92,0.0155503,0.135621
0.1375,-0.639749,0.770817,8965.79,-0.00585614,265.68,0.00464756,0.124761
0.140625,-0.650386,0.785348,9067.72,-0.0130208,101.93,0.00716466,0.110371
0.14375,-0.683162,0.821655,9396.7,-0.00947103,328.98,0.00354977,0.107445
0.146875,-0.684255,0.821098,9402.47,0.0128266,5.76953,0.0222976,0.123419
0.15,-0.651496,0.781745,9212.56,0.00601635,189.91,0.00681025,0.116315
0.153125,-0.645314,0.776936,9199.45,0.0179951,13.1094,0.0119788,0.111578
0.15625,-0.617037,0.742838,9009.94,-0.00593669,189.51,0.0239318,0.10612
0.159375,-0.633353,0.757644,9091.9,-0.0661255,81.96,0.0601888,0.122778
0.1625,-0.621559,0.74081,9033.28,-0.0865576,58.6201,0.0204321,0.120236
0.165625,-0.676553,0.804118,9490.73,-0.0819965,457.45,0.0045611,0.121907
0.16875,-0.681808,0.814286,9506.78,-0.113564,16.0498,0.0315675,0.114361
0.171875,-0.687854,0.818078,9513.15,-0.103172,6.37012,0.010392,0.0996032
0.175,-0.680946,0.810902,9427.94,-0.0995806,85.21,0.0035914,0.114279
0.178125,-0.691625,0.823235,9474.61,-0.0892508,46.6699,0.0103298,0.111627
0.18125,-0.711449,0.844178,9607.76,-0.0675934,133.149,0.0216574,0.118347
0.184375,-0.736662,0.876977,9796.01,-0.0589777,188.25,0.0086157,0.107982
0.1875,-0.743242,0.882229,9890.71,-0.0746819,94.7002,0.0157042,0.116302
0.190625,-0.744219,0.889072,9817.31,-0.069657,73.4004,0.0050249,0.11832
0.19375,-0.797157,0.952892,10178.3,-0.0495087,360.99,0.0201483,0.129544
0.196875,-0.831009,0.992603,10366.9,-0.00774722,188.601,0.0417615,0.111082
0.2,-0.849747,1.01825,10452.9,-0.0156005,86.0,0.00785328,0.0970928
0.203125,-0.843166,1.00576,10433.8,0.00155228,19.1006,0.0171528,0.10113
0.20625,-0.814173,0.9723,10248.3,0.0524855,185.5,0.0509332,0.100939
0.209375,-0.796299,0.952823,10153.9,0.0551962,94.3994,0.0027107,0.0949813
0.2125,-0.774193,0.925977,10005.5,0.0772432,148.4,0.022047,0.0840251
0.215625,-0.732621,0.878815,9720.35,0.131188,285.15,0.0539448,0.100985
0.21875,-0.738463,0.885278,9810.89,0.13892,90.54,0.00773199,0.0955977
0.221875,-0.692057,0.832103,9481.93,0.161251,328.96,0.022331,0.104243
0.225,-0.670053,0.807242,9408.84,0.142678,73.0898,0.018573,0.09358
0.228125,-0.628,0.759449,9058.45,0.129519,350.39,0.013159,0.0990174
0.23125,-0.630201,0.761101,9092.67,0.115587,34.2197,0.013932,0.106125
0.234375,-0.629858,0.761214,9039.23,0.101934,53.4395,0.013653,0.100809
0.2375,-0.617998,0.748897,9031.02,0.0676749,8.21094,0.0342591,0.11706
0.240625,-0.603055,0.729069,8973.86,0.051671,57.1592,0.0160039,0.116304
0.24375,-0.587747,0.708536,8871.96,0.0374373,101.9,0.0142337,0.116367
0.246875,-0.607129,0.723948,9026.57,0.0126909,154.61,0.0247464,0.115235
0.25,-0.595964,0.708961,8923.03,0.0431675,103.54,0.0304766,0.115856
0.253125,-0.640877,0.762015,9291.79,0.0275119,368.76,0.0156556,0.103799
0.25625,-0.656602,0.774399,9467.16,0.04092,175.37,0.0134081,0.103532
0.259375,-0.686064,0.812112,9656.14,0.0627163,188.979,0.0217963,0.111475
0.2625,-0.702379,0.821741,9765.2,0.0792503,109.061,0.016534,0.115051
0.265625,-0.718828,0.844986,9831.57,0.101141,66.3701,0.0218907,0.107899
0.26875,-0.717667,0.838554,9827.8,0.158211,3.77051,0.05707,0.101682
0.271875,-0.72232,0.845104,9850.07,0.165006,22.2705,0.006795,0.0999848
0.275,-0.725285,0.845029,9908.38,0.17635,58.3096,0.011344,0.097035
0.278125,-0.706806,0.824793,9773.66,0.166115,134.72,0.010235,0.0972883
