time,U,S,P_Amp,P_Phi,D_P_AMP,D_P_Phi,Dphi
0.0,-0.41841,0.492881,7254.02,0.611986,0.0,0.0,0.0
0.003125,-0.42499,0.498362,7344.76,0.511526,90.7397,0.10046,0.220809
0.00625,-0.428917,0.504738,7370.34,0.350948,25.5801,0.160578,0.242529
0.009375,-0.391544,0.460401,7089.83,0.189483,280.51,0.161465,0.265721
0.0125,-0.399389,0.474684,7083.15,0.0377535,6.68018,0.151729,0.240257
0.015625,-0.393746,0.466725,7080.87,-0.107857,2.27979,0.14561,0.233153
0.01875,-0.39379,0.469764,7036.78,-0.238395,44.0903,0.130538,0.216238
0.021875,-0.369872,0.441546,6804.44,-0.342842,232.34,0.104447,0.217406
0.025,-0.384356,0.460004,6908.64,-0.508358,104.2,0.165516,0.18152
0.028125,-0.383053,0.455302,7016.02,-0.508659,107.38,0.000301003,0.191915
0.03125,-0.409604,0.484377,7238.35,-0.289914,222.33,0.218745,0.43795
0.034375,-0.464824,0.550715,7661.23,0.298817,422.88,0.588731,0.796987
0.0375,-0.379236,0.451348,6920.21,0.751694,741.02,0.452877,0.724787
0.040625,-0.388085,0.463697,6938.23,0.746466,18.02,0.00522804,0.245405
0.04375,-0.402961,0.48044,7100.77,0.606845,162.54,0.139621,0.194067
0.046875,-0.388449,0.45985,7055.51,0.526355,45.2603,0.08049,0.216073
0.05,-0.383245,0.456456,6975.66,0.377558,79.8496,0.148797,0.259618
0.053125,-0.344626,0.411668,6649.33,0.148302,326.33,0.229256,0.263354
0.05625,-0.376939,0.453418,6842.46,0.034233,193.13,0.114069,0.279087
0.059375,-0.394641,0.475164,6964.33,-0.152222,121.87,0.186455,0.285049
0.0625,-0.422991,0.509018,7187.52,-0.420007,223.19,0.267785,0.280231
0.065625,-0.405052,0.486645,7052.1,-0.530271,135.42,0.110264,0.178768
0.06875,-0.404605,0.487509,6982.06,-0.699254,70.04,0.168983,0.193722
0.071875,-0.381013,0.457296,6862.02,-0.816755,120.04,0.117501,0.167156
0.075,-0.381546,0.457538,6854.75,-0.902871,7.27002,0.086116,0.138423
0.078125,-0.384864,0.461376,6854.92,-0.999607,0.169922,0.096736,0.127419
0.08125,-0.376266,0.449484,6815.12,-1.06419,39.7998,0.064583,0.111472
0.084375,-0.363237,0.431819,6760.44,-1.08953,54.6802,0.02534,0.113366
0.0875,-0.362083,0.43134,6741.64,-1.08629,18.7998,0.00323999,0.117911
0.090625,-0.332304,0.395579,6502.03,-1.12053,239.61,0.03424,0.116078
0.09375,-0.351464,0.421572,6616.05,-1.09856,114.02,0.02197,0.114192
0.096875,-0.353162,0.424349,6646.67,-1.07197,30.6201,0.02659,0.127254
0.1,-0.331429,0.39788,6437.77,-1.06869,208.9,0.00328004,0.141296
0.103125,-0.328089,0.392166,6416.19,-1.05438,21.5801,0.0143099,0.141614
0.10625,-0.353665,0.422433,6646.46,-1.07352,230.27,0.0191399,0.135747
0.109375,-0.383282,0.458632,6848.7,-1.07606,202.24,0.00254011,0.15326
0.1125,-0.402233,0.482135,6974.14,-1.08233,125.44,0.00626993,0.126631
0.115625,-0.389785,0.465821,6880.81,-1.09453,93.3301,0.0122,0.133608
0.11875,-0.395494,0.472544,6936.25,-1.1171,55.4399,0.02257,0.141756
0.121875,-0.403043,0.481952,6983.88,-1.15411,47.6299,0.03701,0.124011
0.125,-0.399655,0.477557,6974.85,-1.09835,9.02979,0.0557599,0.113966
0.128125,-0.402823,0.48076,7020.55,-0.995337,45.6997,0.103013,0.172191
0.13125,-0.395316,0.470274,7031.97,-0.993789,11.4204,0.00154799,0.135026
0.134375,-0.422218,0.504465,7246.15,-0.848098,214.18,0.145691,0.212867
0.1375,-0.401594,0.478353,7104.66,-0.694122,141.49,0.153976,0.190515
0.140625,-0.380645,0.45078,6984.77,-0.578485,119.89,0.115637,0.154756
0.14375,-0.378733,0.447847,7014.44,-0.379691,29.6699,0.198794,0.227994
0.146875,-0.367891,0.434695,6936.49,-0.153168,77.9497,0.226523,0.21998
0.15,-0.378326,0.446694,7019.62,-0.0433706,83.1299,0.109797,0.126798
0.153125,-0.385412,0.455806,7035.38,0.047625,15.7598,0.0909956,0.143892
0.15625,-0.411173,0.48965,7202.49,0.115915,167.11,0.06829,0.143656
0.159375,-0.387447,0.459157,7039.72,0.165784,162.77,0.049869,0.123841
0.1625,-0.411888,0.490311,7201.29,0.182081,161.57,0.016297,0.114939
0.165625,-0.38593,0.455583,7055.52,0.135207,145.77,0.046874,0.146071
0.16875,-0.384864,0.455834,7039.75,0.144238,15.77,0.009031,0.142958
0.171875,-0.388001,0.460184,7057.15,0.110258,17.3999,0.03398,0.151049
0.175,-0.410802,0.486116,7244.17,0.0609651,187.02,0.0492929,0.145114
0.178125,-0.405264,0.478796,7222.76,-0.0303677,21.4102,0.0913328,0.144037
0.18125,-0.454138,0.540781,7549.68,-0.0999118,326.92,0.0695441,0.151413
0.184375,-0.461625,0.549685,7564.58,-0.198484,14.8999,0.0985722,0.180776
0.1875,-0.462699,0.549939,7570.28,-0.231903,5.69971,0.033419,0.147137
0.190625,-0.468371,0.55765,7633.67,-0.302193,63.3901,0.07029,0.145519
0.19375,-0.480794,0.573657,7715.19,-0.399593,81.52,0.0974,0.137178
0.196875,-0.499328,0.597393,7827.52,-0.490497,112.33,0.090904,0.155316
0.2,-0.475889,0.569768,7660.72,-0.585257,166.8,0.09476,0.188518
0.203125,-0.46949,0.565526,7613.23,-0.512738,47.4902,0.072519,0.185465
0.20625,-0.473568,0.57202,7629.62,-0.382195,16.3901,0.130543,0.255437
0.209375,-0.456088,0.548012,7534.33,-0.171773,95.29,0.210422,0.311446
0.2125,-0.465867,0.560173,7551.58,-0.0438123,17.25,0.127961,0.200023
0.215625,-0.457397,0.55072,7495.3,0.163486,56.2803,0.207298,0.297033
0.21875,-0.43394,0.522308,7333.88,0.305177,161.42,0.141691,0.207707
0.221875,-0.425882,0.51246,7272.92,0.356056,60.96,0.050879,0.112675
0.225,-0.463976,0.560269,7550.2,0.36979,277.28,0.013734,0.120455
0.228125,-0.45896,0.554554,7540.0,0.387233,10.2002,0.017443,0.12882
0.23125,-0.459109,0.556407,7502.29,0.396797,37.71,0.00956401,0.12497
0.234375,-0.443287,0.537555,7328.57,0.329671,173.72,0.067126,0.134255
0.2375,-0.430492,0.520451,7222.16,0.244522,106.41,0.085149,0.155415
0.240625,-0.440905,0.532497,7304.88,0.194677,82.7197,0.049845,0.129421
0.24375,-0.421412,0.507685,7180.54,0.0983468,124.34,0.0963302,0.18418
0.246875,-0.398851,0.477329,7022.77,0.0486967,157.77,0.0496501,0.169704
0.25,-0.441122,0.527761,7360.69,-0.109448,337.92,0.158145,0.169949
0.253125,-0.48553,0.582588,7679.14,-0.250413,318.45,0.140965,0.156484
0.25625,-0.498012,0.59778,7783.97,-0.300888,104.83,0.050475,0.150766
0.259375,-0.530409,0.638766,7991.23,-0.460518,207.26,0.15963,0.185047
0.2625,-0.539045,0.650053,8059.61,-0.557686,68.3799,0.097168,0.148746
0.265625,-0.533334,0.643836,8025.72,-0.657884,33.8896,0.100198,0.1239
