time,U,S,P_Amp,P_Phi,D_P_AMP,D_P_Phi,Dphi
0.0,-1.75703,1.93895,17446.2,0.0673744,0.0,0.0,0.0
0.003125,-1.78524,1.97573,17638.4,0.119419,192.201,0.0520446,0.11664
0.00625,-1.80576,1.98464,17739.4,0.157758,101.0,0.038339,0.120677
0.009375,-1.83089,2.02318,17951.5,0.216387,212.1,0.058629,0.124788
0.0125,-1.80465,1.98782,17699.1,0.261244,252.4,0.044857,0.112242
0.015625,-1.79822,1.97954,17720.3,0.294933,21.2012,0.033689,0.128392
0.01875,-1.83892,2.02076,18100.1,0.351078,379.799,0.056145,0.144789
0.021875,-1.77846,1.94417,17633.1,0.407986,467.0,0.056908,0.114173
0.025,-1.73896,1.92577,17662.6,0.453693,29.5,0.045707,0.13897
0.028125,-1.73293,1.91139,17573.4,0.504971,89.1992,0.051278,0.112557
0.03125,-1.75162,1.93916,17704.4,0.57506,131.0,0.070089,0.159224
0.034375,-1.7127,1.89425,17567.8,0.66194,136.6,0.08688,0.136801
0.0375,-1.66346,1.83487,17145.2,0.72496,422.602,0.0630201,0.112819
0.040625,-1.68387,1.86452,17259.6,0.809801,114.4,0.084841,0.134894
0.04375,-1.71671,1.90067,17382.4,0.904573,122.801,0.094772,0.135934
0.046875,-1.74861,1.94793,17515.4,1.00695,133.0,0.102377,0.216842
0.05,-1.71813,1.89961,17263.4,1.10534,252.0,0.09839,0.135852
0.053125,-1.76896,1.95097,17364.1,1.2129,100.699,0.10756,0.212616
0.05625,-1.81719,2.01777,17724.6,1.33061,360.5,0.11771,0.248642
0.059375,-1.78549,1.97689,17461.7,1.48584,262.9,0.15523,0.272916
0.0625,-1.83814,2.04465,17871.1,1.59891,409.4,0.11307,0.153601
0.065625,-1.78083,1.97593,17624.6,1.74678,246.5,0.14787,0.207771
0.06875,-1.74542,1.92367,17325.1,1.85576,299.5,0.10898,0.131468
0.071875,-1.6647,1.84908,16991.7,1.9468,333.4,0.09104,0.212656
0.075,-1.67282,1.8684,17012.7,2.10685,21.0,0.16005,0.171517
0.078125,-1.66309,1.85749,17021.7,2.21018,9.0,0.10333,0.130293
0.08125,-1.60661,1.79913,16800.0,2.21437,221.699,0.00418997,0.159625
0.084375,-1.59037,1.76319,16664.5,2.07157,135.5,0.1428,0.208046
0.0875,-1.70435,1.8898,17223.5,1.95514,559.0,0.11643,0.283043
0.090625,-1.65903,1.83193,16942.6,1.80859,280.9,0.14655,0.244268
0.09375,-1.71168,1.87535,17341.0,1.66415,398.4,0.14444,0.239359
0.096875,-1.73283,1.90281,17358.3,1.52016,17.3008,0.14399,0.239004
0.1,-1.66069,1.82156,16941.8,1.37914,416.5,0.14102,0.182758
0.103125,-1.60432,1.74495,16585.6,1.20186,356.201,0.17728,0.181926
0.10625,-1.62382,1.7716,16780.1,1.01088,194.5,0.19098,0.198722
0.109375,-1.68425,1.82663,17060.4,0.804818,280.301,0.206062,0.277301
0.1125,-1.78079,1.94882,17502.4,0.915293,442.0,0.110475,0.526473
