time,U,S,P_Amp,P_Phi,D_P_AMP,D_P_Phi,Dphi
0.0,-0.18558,0.234551,4514.58,0.111979,0.0,0.0,0.0
0.003125,-0.182006,0.22955,4441.15,0.114035,73.4302,0.002056,0.135785
0.00625,-0.180009,0.226513,4389.66,0.109397,51.4897,0.004638,0.151882
0.009375,-0.186722,0.234768,4479.73,0.10668,90.0698,0.002717,0.153095
0.0125,-0.189808,0.238972,4514.32,0.0719823,34.5898,0.0346977,0.158224
0.015625,-0.204742,0.257355,4687.21,0.0433252,172.89,0.0286571,0.157926
0.01875,-0.207285,0.260112,4730.18,0.0466618,42.9702,0.0033366,0.155817
0.021875,-0.202204,0.253144,4663.9,0.0414451,66.2803,0.0052167,0.135158
0.025,-0.193276,0.242205,4545.5,0.0122481,118.4,0.029197,0.144647
0.028125,-0.183548,0.230734,4450.57,-0.0168046,94.9302,0.0290527,0.15209
0.03125,-0.177649,0.22423,4366.57,-0.0680484,84.0,0.0512438,0.159749
0.034375,-0.186057,0.23479,4504.9,-0.0709068,138.33,0.0028584,0.163951
0.0375,-0.196718,0.248097,4614.97,-0.0682867,110.07,0.0026201,0.153889
0.040625,-0.20422,0.25683,4707.32,-0.064023,92.3496,0.0042637,0.147384
0.04375,-0.20232,0.253942,4697.22,-0.0804391,10.0996,0.0164161,0.152505
0.046875,-0.199706,0.250761,4692.62,-0.0768868,4.6001,0.0035523,0.171262
0.05,-0.190029,0.239313,4619.0,-0.0709676,73.6201,0.0059192,0.154717
0.053125,-0.186893,0.235673,4590.88,-0.0685532,28.1201,0.0024144,0.130614
0.05625,-0.186201,0.234359,4571.75,-0.0683138,19.1299,0.000239402,0.135421
0.059375,-0.178629,0.224834,4458.05,-0.0494047,113.7,0.0189091,0.13542
0.0625,-0.18936,0.238352,4584.37,-0.0250575,126.32,0.0243472,0.155378
0.065625,-0.194412,0.244829,4670.12,-0.00507554,85.75,0.019982,0.148037
0.06875,-0.195865,0.247038,4699.79,0.0111698,29.6699,0.0162453,0.122136
0.071875,-0.195995,0.246861,4718.42,0.0290797,18.6299,0.0179099,0.144065
0.075,-0.212456,0.266852,4914.8,0.0258786,196.38,0.0032011,0.132721
0.078125,-0.209017,0.262902,4843.75,0.0418025,71.0498,0.0159239,0.149297
0.08125,-0.216009,0.271956,4925.96,0.065641,82.21,0.0238385,0.144561
0.084375,-0.222804,0.281187,4994.45,0.0580751,68.4902,0.0075659,0.136372
0.0875,-0.243943,0.308273,5213.21,0.0394245,218.76,0.0186506,0.150545
0.090625,-0.255379,0.322517,5301.56,0.0585058,88.3501,0.0190813,0.15106
0.09375,-0.271699,0.342344,5473.93,0.0646925,172.37,0.0061867,0.128676
0.096875,-0.272999,0.343914,5491.64,0.0824521,17.71,0.0177596,0.143835
0.1,-0.273468,0.344977,5508.84,0.0869021,17.1997,0.00444999,0.12271
0.103125,-0.263514,0.332324,5406.44,0.103798,102.4,0.0168959,0.137365
0.10625,-0.259006,0.325929,5357.84,0.103963,48.6001,0.000165001,0.146301
0.109375,-0.251369,0.315017,5268.37,0.0910662,89.4697,0.0128968,0.157271
0.1125,-0.235832,0.294618,5077.66,0.0836868,190.71,0.0073794,0.158252
0.115625,-0.226994,0.283712,4984.38,0.0682738,93.2803,0.015413,0.149482
0.11875,-0.211941,0.264587,4821.24,0.0085408,163.14,0.059733,0.153088
0.121875,-0.204892,0.256507,4729.51,-0.0494794,91.7305,0.0580202,0.123279
0.125,-0.205234,0.257018,4734.12,-0.0785558,4.61035,0.0290764,0.125248
0.128125,-0.218464,0.273618,4902.91,-0.0933421,168.79,0.0147863,0.137346
0.13125,-0.229014,0.287051,5038.62,-0.0857407,135.71,0.0076014,0.14373
0.134375,-0.236116,0.295793,5138.07,-0.0813694,99.4497,0.0043713,0.133209
0.1375,-0.245179,0.306946,5244.87,-0.102039,106.8,0.0206696,0.139444
0.140625,-0.228297,0.28631,5061.71,-0.108955,183.16,0.006916,0.143561
0.14375,-0.235911,0.295862,5157.13,-0.0784407,95.4199,0.0305143,0.139906
0.146875,-0.231996,0.290777,5116.29,-0.0741979,40.8398,0.0042428,0.128068
0.15,-0.241795,0.302209,5255.97,-0.0783744,139.68,0.0041765,0.134731
0.153125,-0.266178,0.3326,5536.54,-0.0460546,280.57,0.0323198,0.134952
0.15625,-0.260539,0.325929,5470.07,-0.0619386,66.4702,0.015884,0.135267
0.159375,-0.263,0.328758,5501.66,-0.0579338,31.5903,0.0040048,0.118344
0.1625,-0.274853,0.343339,5621.59,-0.0241739,119.93,0.0337599,0.114825
0.165625,-0.284904,0.356259,5706.86,0.00176533,85.27,0.0259392,0.123584
0.16875,-0.295867,0.369518,5830.63,0.0447025,123.77,0.0429372,0.128988
0.171875,-0.313401,0.39158,5986.28,0.0880243,155.65,0.0433218,0.132334
0.175,-0.318123,0.397174,6015.31,0.124854,29.0303,0.0368297,0.130192
0.178125,-0.335946,0.417667,6176.03,0.138396,160.72,0.013542,0.139252
0.18125,-0.32202,0.400495,6038.67,0.152434,137.36,0.014038,0.140397
0.184375,-0.317346,0.395462,5988.44,0.144645,50.23,0.007789,0.155755
0.1875,-0.310706,0.388065,5915.67,0.122281,72.77,0.022364,0.142946
0.190625,-0.312279,0.390556,5901.7,0.0925998,13.9697,0.0296812,0.153597
0.19375,-0.321256,0.401173,5961.53,0.0643379,59.8296,0.0282619,0.146086
0.196875,-0.335898,0.4201,6088.91,0.0493469,127.38,0.014991,0.130538
0.2,-0.328735,0.412074,6019.69,0.0252577,69.2202,0.0240892,0.130154
0.203125,-0.335625,0.421049,6090.47,0.029275,70.7803,0.0040173,0.142451
0.20625,-0.333564,0.418607,6061.62,0.0388565,28.8501,0.0095815,0.142179
