time,U,S,P_Amp,P_Phi,D_P_AMP,D_P_Phi,Dphi
0.0,-0.823693,0.929951,10426.0,0.20152,0.0,0.0,0.0
0.003125,-0.819085,0.928539,10401.0,0.260668,25.0,0.059148,0.181964
0.00625,-0.843935,0.962832,10545.1,0.261909,144.1,0.001241,0.16459
0.009375,-0.854248,0.976714,10599.2,0.236368,54.1006,0.025541,0.160849
0.0125,-0.830182,0.951031,10468.1,0.179968,131.101,0.0564,0.186717
0.015625,-0.757265,0.874413,9910.06,0.0308205,558.04,0.149147,0.192046
0.01875,-0.764675,0.889829,9904.0,-0.248383,6.05957,0.279204,0.257116
0.021875,-0.717024,0.838178,9534.47,-0.508469,369.53,0.260086,0.277384
0.025,-0.665162,0.774625,9265.88,-0.805869,268.59,0.2974,0.275486
0.028125,-0.698114,0.809807,9520.88,-1.19989,255.0,0.394021,0.354245
0.03125,-0.708933,0.826091,9575.13,-1.36419,54.25,0.1643,0.250129
0.034375,-0.760691,0.889732,9877.15,-1.38387,302.021,0.01968,0.174367
0.0375,-0.756065,0.879777,9797.63,-1.37314,79.5205,0.01073,0.198971
0.040625,-0.705424,0.8177,9457.0,-1.25938,340.63,0.11376,0.190782
0.04375,-0.733479,0.851228,9627.94,-1.10635,170.94,0.15303,0.195266
0.046875,-0.751761,0.871858,9727.72,-0.912746,99.7793,0.193604,0.192059
0.05,-0.745753,0.863554,9646.35,-0.701754,81.3701,0.210992,0.212134
0.053125,-0.73342,0.851574,9643.76,-0.404746,2.58984,0.297008,0.246674
0.05625,-0.746379,0.87097,9828.67,-0.170009,184.91,0.234737,0.217382
0.059375,-0.794651,0.926787,10217.4,0.106411,388.73,0.27642,0.238543
0.0625,-0.838282,0.980821,10488.4,0.36936,271.0,0.262949,0.205247
0.065625,-0.868658,1.01292,10629.2,0.603456,140.8,0.234096,0.224188
0.06875,-0.967486,1.12624,11295.7,0.780302,666.5,0.176846,0.203323
0.071875,-0.931442,1.08142,11053.9,0.920806,241.8,0.140504,0.20218
0.075,-0.948487,1.10532,11155.0,1.07952,101.1,0.158714,0.22907
0.078125,-0.903885,1.04959,10879.3,1.21591,275.7,0.13639,0.220913
0.08125,-0.796434,0.92138,10221.8,1.30007,657.5,0.0841601,0.318421
0.084375,-0.703357,0.804536,9716.61,1.0977,505.189,0.20237,0.415777
0.0875,-0.769086,0.885086,10096.0,0.877314,379.39,0.220386,0.353627
0.090625,-0.860665,0.99699,10625.0,0.800744,529.0,0.07657,0.204302
0.09375,-0.842444,0.980294,10407.3,0.708736,217.7,0.092008,0.164526
0.096875,-0.889877,1.03013,10826.0,0.206478,418.7,0.502258,0.364397
0.1,-0.912355,1.05306,11104.2,-0.564308,278.2,0.770786,0.547429
0.103125,-0.923086,1.067,11123.8,-1.17545,19.5996,0.611142,0.480662
