time,U,S,P_Amp,P_Phi,D_P_AMP,D_P_Phi,Dphi
0.0,-1.08834,1.28338,12365.1,-2.41865,0.0,0.0,0.0
0.003125,-1.05465,1.23735,12143.7,-2.55777,221.399,0.13912,0.161397
0.00625,-1.06918,1.25368,12245.0,-2.67316,101.3,0.11539,0.168983
0.009375,-1.03296,1.20717,11963.1,-2.78857,281.9,0.11541,0.161263
0.0125,-0.979108,1.14163,11658.1,-2.90814,305.0,0.11957,0.140706
0.015625,-0.99479,1.15923,11792.5,-3.02535,134.4,0.11721,0.185515
0.01875,-1.00419,1.16615,11895.4,3.10548,102.9,0.152355,0.161484
0.021875,-1.00868,1.17037,11933.9,2.9772,38.5,0.12828,0.194886
0.025,-1.01737,1.17744,11924.4,2.73851,9.5,0.23869,0.211342
0.028125,-1.03516,1.19975,12111.1,2.48648,186.699,0.25203,0.286082
0.03125,-1.02851,1.19176,12033.2,2.12575,77.8994,0.36073,0.356497
0.034375,-1.01627,1.17986,11904.0,1.69042,129.2,0.43533,0.431836
0.0375,-1.08524,1.25591,12325.4,1.13217,421.4,0.55825,0.540316
0.040625,-1.01929,1.17394,11939.1,0.712105,386.301,0.420065,0.427413
0.04375,-1.11708,1.29501,12640.1,0.361204,701.0,0.350901,0.313463
0.046875,-1.14201,1.32327,12732.7,0.139136,92.6006,0.222068,0.247702
0.05,-1.11933,1.29409,12581.2,-0.0419752,151.5,0.181111,0.215246
0.053125,-1.133,1.31422,12711.7,-0.188537,130.5,0.146562,0.179462
0.05625,-1.12201,1.29739,12668.7,-0.332595,43.0,0.144058,0.16038
0.059375,-1.12119,1.30455,12702.1,-0.421621,33.3994,0.089026,0.157506
0.0625,-1.09721,1.27121,12532.4,-0.530144,169.699,0.108523,0.164943
0.065625,-1.06237,1.22778,12280.6,-0.614177,251.801,0.084033,0.147483
0.06875,-1.07147,1.23936,12286.6,-0.704039,6.0,0.089862,0.16421
0.071875,-1.12387,1.30136,12619.6,-0.786581,333.0,0.082542,0.160998
0.075,-1.14175,1.32888,12666.7,-0.861626,47.1006,0.075045,0.139655
0.078125,-1.11199,1.2943,12485.8,-0.915137,180.9,0.053511,0.15417
0.08125,-1.11068,1.29147,12549.7,-0.980913,63.9004,0.065776,0.161231
0.084375,-1.106,1.29488,12450.9,-1.04438,98.7998,0.063467,0.179067
0.0875,-1.00137,1.17281,11713.3,-1.09163,737.601,0.04725,0.154695
0.090625,-1.02701,1.19975,11946.9,-1.16551,233.601,0.0738801,0.14327
0.09375,-1.01208,1.18028,11854.0,-1.237,92.9004,0.0714899,0.149249
0.096875,-0.995163,1.15304,11769.0,-1.29247,85.0,0.05547,0.153044
0.1,-1.07131,1.241,12358.4,-1.35147,589.4,0.059,0.155064
0.103125,-1.04849,1.20857,12279.4,-1.42986,79.0,0.07839,0.171902
0.10625,-1.01498,1.16181,12089.6,-1.50411,189.801,0.07425,0.1603
0.109375,-0.989501,1.13358,11904.7,-1.73755,184.899,0.23344,0.219411
0.1125,-1.03583,1.18892,12126.6,-2.11893,221.899,0.38138,0.290409
0.115625,-1.09483,1.26591,12484.7,-2.51116,358.101,0.39223,0.286003
0.11875,-1.18291,1.36454,12989.8,-2.8769,505.1,0.36574,0.299479
0.121875,-1.18963,1.37012,12958.4,-3.11449,31.3994,0.23759,0.266864
0.125,-1.09803,1.27797,12441.6,1.88614,516.801,1.28256,1.26608
0.128125,-1.05266,1.21672,12219.5,2.42753,222.1,0.54139,0.402219
0.13125,-0.939131,1.0894,11415.1,2.08791,804.4,0.33962,0.259104
0.134375,-0.918325,1.07236,11231.0,1.66371,184.1,0.4242,0.28678
0.1375,-0.925337,1.07539,11308.4,1.24617,77.4004,0.41754,0.283623
0.140625,-1.02511,1.18147,11977.2,0.821899,668.8,0.424271,0.276516
0.14375,-1.11689,1.2941,12516.9,0.49959,539.7,0.322309,0.284235
0.146875,-1.19932,1.38169,12893.4,0.210663,376.5,0.288927,0.322778
0.15,-1.23929,1.44056,13105.3,-0.0995883,211.899,0.310251,0.276172
0.153125,-1.07912,1.26259,12124.4,-0.326445,980.899,0.226857,0.372167
0.15625,-0.963662,1.11918,11425.2,-0.622797,699.2,0.296352,0.438911
0.159375,-0.901199,1.04485,11023.6,-0.981088,401.601,0.358291,0.286235
0.1625,-0.893269,1.0401,10988.2,-1.43195,35.3994,0.450862,0.297332
0.165625,-0.919934,1.06866,11122.6,-1.79228,134.399,0.36033,0.233901
0.16875,-0.986522,1.13915,11546.3,-2.11822,423.7,0.32594,0.225859
0.171875,-1.01513,1.16118,11808.4,-2.44245,262.101,0.32423,0.234382
0.175,-1.0159,1.16874,11839.5,-2.65606,31.0996,0.21361,0.211313
0.178125,-1.0629,1.23035,12235.8,2.99056,396.3,0.636566,1.5126
0.18125,-0.990951,1.14615,11751.2,2.78769,484.6,0.20287,0.252543
0.184375,-0.931943,1.07645,11288.6,2.50802,462.601,0.27967,0.259928
