time,U,S,P_Amp,P_Phi,D_P_AMP,D_P_Phi,Dphi
0.0,-0.528634,0.656807,9305.92,0.0789227,0.0,0.0,0.0
0.003125,-0.519783,0.647094,9174.12,0.0832833,131.8,0.0043606,0.120353
0.00625,-0.513858,0.641847,9087.71,0.078262,86.4102,0.0050213,0.139494
0.009375,-0.511286,0.638842,8983.75,0.0595321,103.96,0.0187299,0.126773
0.0125,-0.497723,0.62154,8822.44,0.0478984,161.31,0.0116337,0.118616
0.015625,-0.49387,0.616057,8708.82,0.0292693,113.62,0.0186291,0.141096
0.01875,-0.499133,0.618529,8653.62,-0.0246727,55.2002,0.053942,0.11711
0.021875,-0.51258,0.631845,8775.3,-0.0749191,121.68,0.0502464,0.130205
0.025,-0.525849,0.64212,8940.33,-0.0961678,165.03,0.0212487,0.137632
0.028125,-0.537554,0.65584,9079.34,-0.111248,139.01,0.0150802,0.130094
0.03125,-0.553986,0.671566,9177.98,-0.103904,98.6406,0.007344,0.127262
0.034375,-0.556469,0.673567,9277.42,-0.0972724,99.4395,0.0066316,0.12092
0.0375,-0.562151,0.678979,9448.92,-0.0995876,171.5,0.00231519,0.140903
0.040625,-0.548031,0.660136,9428.78,-0.0972148,20.1396,0.00237279,0.137146
0.04375,-0.53905,0.64561,9487.01,-0.081124,58.2295,0.0160908,0.129264
0.046875,-0.497804,0.591484,9283.95,-0.0497437,203.06,0.0313803,0.127739
0.05,-0.47502,0.561267,9174.01,-0.0223326,109.94,0.0274111,0.119357
0.053125,-0.454857,0.533138,9032.36,0.00571691,141.649,0.0280495,0.123349
0.05625,-0.449896,0.528362,9040.06,0.0352856,7.69922,0.0295687,0.111424
0.059375,-0.458437,0.538129,9037.83,0.0601885,2.22949,0.0249029,0.122371
0.0625,-0.475619,0.561275,9205.25,0.0753287,167.42,0.0151402,0.116746
0.065625,-0.480186,0.568149,9219.62,0.0477896,14.3701,0.0275391,0.129137
0.06875,-0.476123,0.562848,9263.14,0.0457568,43.5195,0.0020328,0.131336
0.071875,-0.460927,0.544294,9217.89,0.0548462,45.25,0.0090894,0.127566
0.075,-0.438008,0.516007,9139.34,0.0589429,78.5498,0.0040967,0.126599
0.078125,-0.410602,0.48563,8916.13,0.0753859,223.21,0.016443,0.111933
0.08125,-0.39495,0.467236,8812.72,0.100268,103.41,0.0248821,0.112671
0.084375,-0.390386,0.461692,8666.41,0.114989,146.31,0.014721,0.132451
0.0875,-0.399133,0.472949,8638.67,0.109986,27.7402,0.005003,0.120961
0.090625,-0.402698,0.476137,8647.03,0.106769,8.36035,0.003217,0.127814
0.09375,-0.425899,0.509004,8738.73,0.121263,91.7002,0.014494,0.111906
0.096875,-0.436976,0.526265,8741.5,0.120691,2.76953,0.000571996,0.109151
0.1,-0.467072,0.561232,8935.8,0.112032,194.3,0.008659,0.114929
0.103125,-0.475335,0.573757,8994.75,0.104479,58.9502,0.007553,0.117351
0.10625,-0.487016,0.587921,9060.55,0.0873273,65.7998,0.0171517,0.128523
0.109375,-0.491553,0.59934,9040.05,0.0871405,20.5,0.000186801,0.126492
0.1125,-0.500439,0.611967,9027.22,0.079647,12.8301,0.0074935,0.133252
0.115625,-0.537782,0.662133,9237.92,0.101409,210.7,0.021762,0.144152
0.11875,-0.553073,0.685332,9338.4,0.104561,100.48,0.003152,0.128479
0.121875,-0.565167,0.693656,9364.36,0.0740453,25.96,0.0305157,0.130199
0.125,-0.579109,0.707623,9463.75,0.0718969,99.3896,0.0021484,0.130182
0.128125,-0.590916,0.721587,9575.6,0.0699782,111.85,0.0019187,0.116477
0.13125,-0.615192,0.75117,9698.95,0.0649165,123.351,0.0050617,0.121725
0.134375,-0.625744,0.76465,9730.66,0.0571954,31.71,0.0077211,0.112592
0.1375,-0.629591,0.767885,9714.64,0.0460615,16.0205,0.0111339,0.116324
0.140625,-0.645777,0.787801,9910.27,0.03664,195.63,0.0094215,0.122138
