time,U,S,P_Amp,P_Phi,D_P_AMP,D_P_Phi,Dphi
0.0,-0.177086,0.223634,4517.81,0.0267901,0.0,0.0,0.0
0.003125,-0.179761,0.22688,4534.6,0.0109699,16.79,0.0158202,0.212856
0.00625,-0.169213,0.21331,4415.52,0.0148325,119.08,0.0038626,0.209299
0.009375,-0.178542,0.225267,4552.37,-0.00443023,136.85,0.0192627,0.207388
0.0125,-0.18179,0.228986,4592.28,0.000368277,39.9097,0.00479851,0.197871
0.015625,-0.168182,0.211234,4411.44,0.0289405,180.84,0.0285722,0.24642
0.01875,-0.152648,0.191204,4189.24,0.0524549,222.2,0.0235144,0.258389
0.021875,-0.153867,0.193226,4204.49,0.0757048,15.25,0.0232499,0.205041
0.025,-0.168899,0.213243,4404.82,0.0272191,200.33,0.0484857,0.623991
0.028125,-0.182281,0.230069,4553.82,0.0112047,149.0,0.0160144,0.343423
0.03125,-0.173343,0.217978,4439.07,0.0131681,114.75,0.0019634,0.268135
0.034375,-0.183655,0.230565,4542.86,-0.0144044,103.79,0.0275725,0.225266
0.0375,-0.191092,0.239596,4648.3,-0.0377877,105.44,0.0233833,0.212358
0.040625,-0.190134,0.238597,4647.65,-0.0143225,0.649902,0.0234652,0.245341
0.04375,-0.182454,0.228848,4573.61,-0.0182143,74.04,0.0038918,0.238023
0.046875,-0.176162,0.220311,4498.89,0.0101045,74.7197,0.0283188,0.21491
0.05,-0.175275,0.218555,4482.74,-0.0235545,16.1499,0.033659,0.230225
0.053125,-0.192116,0.240679,4670.34,-0.0300164,187.6,0.0064619,0.214677
0.05625,-0.205824,0.259388,4814.91,-0.0288223,144.57,0.0011941,0.247015
0.059375,-0.202755,0.255032,4784.92,-0.0409651,29.9902,0.0121428,0.203233
0.0625,-0.19299,0.242603,4661.02,-0.0695053,123.9,0.0285402,0.177386
0.065625,-0.170161,0.212314,4409.68,-0.0425671,251.34,0.0269382,0.268963
0.06875,-0.179404,0.224641,4512.25,-0.0427908,102.57,0.0002237,0.190691
0.071875,-0.183543,0.230497,4554.26,-0.0892591,42.0098,0.0464683,0.233008
0.075,-0.172857,0.216951,4427.26,-0.0903441,127.0,0.001085,0.195147
0.078125,-0.182126,0.228665,4530.42,-0.1052,103.16,0.0148559,0.248877
0.08125,-0.183537,0.231205,4532.83,-0.119659,2.41016,0.014459,0.20185
0.084375,-0.184046,0.231449,4541.15,-0.118706,8.31982,0.000952996,0.195019
0.0875,-0.180849,0.227199,4516.74,-0.113444,24.4097,0.005262,0.188875
0.090625,-0.183356,0.229897,4551.96,-0.102623,35.2197,0.010821,0.223226
0.09375,-0.178155,0.223171,4490.84,-0.0685415,61.1201,0.0340815,0.231439
0.096875,-0.200333,0.251062,4753.3,-0.0349066,262.46,0.0336349,0.307403
0.1,-0.209704,0.263211,4858.02,-0.0729807,104.72,0.0380741,0.318514
0.103125,-0.223651,0.280471,4990.47,-0.0684247,132.45,0.004556,0.291853
0.10625,-0.191717,0.239549,4641.38,-0.0717115,349.09,0.0032868,0.326214
0.109375,-0.132905,0.16803,3884.13,-0.00778591,757.25,0.0639256,1.62585
0.1125,-0.14778,0.185877,4095.03,-0.115781,210.9,0.107995,0.90874
0.115625,-0.165368,0.207749,4338.74,-0.119363,243.71,0.003582,0.44502
0.11875,-0.176724,0.222503,4450.66,-0.125739,111.92,0.00637599,0.274247
0.121875,-0.177287,0.222313,4462.83,-0.0969917,12.1699,0.0287473,0.231295
0.125,-0.170436,0.213692,4374.4,-0.108749,88.4302,0.0117573,0.169937
0.128125,-0.13725,0.173164,3927.15,-0.111787,447.25,0.003038,0.608786
0.13125,-0.121855,0.151206,3805.14,0.0812204,122.01,0.193007,1.4193
0.134375,-0.143568,0.17721,4172.68,0.059677,367.54,0.0215434,1.32799
0.1375,-0.15965,0.198298,4337.25,-0.0429985,164.57,0.102675,0.285063
0.140625,-0.175372,0.218238,4480.73,-0.0788589,143.48,0.0358604,0.175698
0.14375,-0.171383,0.213908,4421.0,-0.0766785,59.73,0.0021804,0.212823
0.146875,-0.170179,0.212511,4416.73,-0.0330917,4.27002,0.0435868,0.244285
0.15,-0.158218,0.197515,4283.92,0.0115792,132.81,0.0446709,0.213217
0.153125,-0.160412,0.200527,4324.64,0.0333358,40.7202,0.0217566,0.206736
0.15625,-0.165662,0.207547,4381.82,0.02252,57.1797,0.0108158,0.205185
0.159375,-0.171974,0.214939,4466.25,0.0216634,84.4302,0.000856601,0.231085
0.1625,-0.172934,0.216746,4463.44,0.0201027,2.81006,0.0015607,0.184337
0.165625,-0.170591,0.213347,4445.87,0.0281301,17.5698,0.0080274,0.212901
0.16875,-0.167877,0.208641,4433.12,0.00772155,12.75,0.0204085,0.244082
0.171875,-0.165792,0.205604,4434.68,-0.0134899,1.56006,0.0212114,0.221048
0.175,-0.163459,0.202958,4435.81,-0.0113803,1.12988,0.0021096,0.21768
0.178125,-0.186594,0.233027,4654.0,0.0280358,218.19,0.0394161,0.250828
0.18125,-0.179046,0.22357,4564.56,0.0732205,89.4399,0.0451847,0.246981
0.184375,-0.167554,0.208482,4429.41,0.0752603,135.15,0.0020398,0.252908
0.1875,-0.14973,0.185291,4268.98,0.0814574,160.43,0.0061971,0.27414
0.190625,-0.143944,0.177535,4188.14,0.081729,80.8398,0.000271603,0.240619
0.19375,-0.13739,0.168965,4100.69,0.0624253,87.4502,0.0193037,0.327894
0.196875,-0.153704,0.189447,4280.36,-0.0220414,179.67,0.0844667,0.222107
0.2,-0.139907,0.174748,3969.74,-0.0538512,310.62,0.0318098,0.594465
0.203125,-0.182201,0.229239,4555.77,0.0730596,586.03,0.126911,0.969023
