time,U,S,P_Amp,P_Phi,D_P_AMP,D_P_Phi,Dphi
0.0,-0.503745,0.532453,9567.23,0.176911,0.0,0.0,0.0
0.003125,-0.69899,0.758484,10849.2,0.171805,1281.97,0.005106,0.178732
0.00625,-0.807597,0.887802,11387.2,0.13742,538.0,0.034385,0.178428
0.009375,-0.772523,0.853796,10863.9,0.114993,523.3,0.022427,0.178685
0.0125,-0.784726,0.86944,10890.5,0.0467421,26.5996,0.0682509,0.169657
0.015625,-0.761744,0.846861,10542.4,0.00297893,348.1,0.0437632,0.159121
0.01875,-0.805761,0.89592,10828.8,-0.0634143,286.399,0.0663932,0.148706
0.021875,-0.910829,1.02836,11440.1,-0.0641676,611.3,0.000753298,0.171857
0.025,-0.904812,1.01964,11291.7,-0.0730022,148.399,0.0088346,0.146266
0.028125,-0.888028,0.999732,11251.1,-0.0636467,40.6006,0.0093555,0.138851
0.03125,-0.889604,0.998774,11254.7,-0.0756888,3.60059,0.0120421,0.152387
0.034375,-0.883016,0.985995,11291.2,-0.0508076,36.5,0.0248812,0.162617
0.0375,-0.870616,0.970825,11309.5,-0.0540806,18.2998,0.003273,0.1578
0.040625,-0.810469,0.896584,11150.9,-0.0288692,158.6,0.0252114,0.172727
0.04375,-0.775425,0.854026,11178.5,-0.0441561,27.5996,0.0152869,0.149936
0.046875,-0.73489,0.793947,11000.9,-0.0600843,177.6,0.0159282,0.180767
0.05,-0.707186,0.768441,10920.0,-0.0524849,80.9004,0.0075994,0.186513
0.053125,-0.61784,0.667043,10357.5,-0.0237665,562.5,0.0287184,0.170169
0.05625,-0.610209,0.651979,10374.4,0.0445176,16.9004,0.0682841,0.169858
0.059375,-0.579324,0.616494,10149.3,0.0666909,225.101,0.0221733,0.166055
0.0625,-0.526455,0.551227,9819.52,0.126759,329.78,0.0600681,0.191172
0.065625,-0.485288,0.507664,9554.82,0.150373,264.699,0.023614,0.191274
0.06875,-0.491632,0.517761,9559.23,0.160944,4.41016,0.010571,0.174867
0.071875,-0.53143,0.568817,9625.79,0.202853,66.5596,0.041909,0.17359
0.075,-0.625437,0.683202,10296.4,0.226972,670.61,0.024119,0.164663
0.078125,-0.680851,0.748424,10290.6,0.213499,5.80078,0.013473,0.161854
0.08125,-0.792491,0.89589,10797.5,0.200133,506.9,0.013366,0.170667
0.084375,-0.834545,0.948003,10821.6,0.137658,24.0996,0.062475,0.15642
0.0875,-0.847566,0.965829,10764.2,0.0799783,57.3994,0.0576797,0.159932
0.090625,-0.904438,1.03178,11042.5,0.0465684,278.3,0.0334099,0.152107
0.09375,-0.935693,1.06785,11276.1,0.0202854,233.6,0.026283,0.142102
0.096875,-0.958681,1.09505,11436.4,-0.00828047,160.301,0.0285659,0.146367
0.1,-0.928291,1.06084,11345.8,-0.0367554,90.6006,0.0284749,0.166845
0.103125,-0.896505,1.02456,11174.8,-0.0355678,171.0,0.0011876,0.13953
0.10625,-0.840623,0.952868,10899.1,-0.079299,275.7,0.0437312,0.13531
0.109375,-0.863845,0.978224,11148.6,-0.104178,249.5,0.024879,0.138597
0.1125,-0.834709,0.936531,11013.1,-0.124245,135.5,0.020067,0.142863
0.115625,-0.84213,0.938397,11223.0,-0.1398,209.9,0.015555,0.138558
0.11875,-0.777399,0.854629,10989.6,-0.104443,233.4,0.035357,0.147002
0.121875,-0.738034,0.809098,10830.4,-0.118355,159.199,0.013912,0.13424
0.125,-0.703898,0.766829,10758.3,-0.13499,72.1006,0.016635,0.155802
0.128125,-0.635984,0.677957,10369.7,-0.14695,388.6,0.01196,0.159134
0.13125,-0.539757,0.572997,9751.42,-0.110079,618.28,0.036871,0.15415
0.134375,-0.479725,0.516766,9126.52,-0.0821157,624.9,0.0279633,0.159564
0.1375,-0.482454,0.523273,9300.12,-0.0349699,173.601,0.0471458,0.148658
0.140625,-0.515553,0.569616,9222.59,0.0355139,77.5303,0.0704838,0.15176
0.14375,-0.62064,0.698043,9964.99,0.0773039,742.4,0.04179,0.174948
0.146875,-0.69206,0.776705,10298.4,0.0813019,333.41,0.003998,0.164368
0.15,-0.694278,0.777628,10261.3,0.0492518,37.1006,0.0320501,0.166148
0.153125,-0.773918,0.868691,10640.9,0.0737497,379.601,0.0244979,0.145287
0.15625,-0.84277,0.954241,11000.1,0.0655962,359.199,0.0081535,0.139557
0.159375,-0.926419,1.05579,11496.4,0.0253967,496.301,0.0401995,0.130903
0.1625,-0.962082,1.09312,11764.1,0.0189211,267.699,0.0064756,0.136551
0.165625,-0.969112,1.09681,11785.9,0.0109962,21.8008,0.0079249,0.1438
0.16875,-0.93482,1.06339,11654.5,0.0327048,131.4,0.0217086,0.143811
0.171875,-0.893459,1.01391,11420.6,0.0337738,233.9,0.001069,0.145243
0.175,-0.917108,1.04634,11610.6,0.0273276,190.0,0.0064462,0.127328
0.178125,-0.878706,0.992959,11271.4,-0.00715305,339.199,0.0344806,0.132831
0.18125,-0.874659,0.9913,11282.7,-0.0270824,11.2998,0.0199293,0.121982
0.184375,-0.862751,0.976584,11207.5,-0.0583401,75.2002,0.0312577,0.132152
0.1875,-0.845381,0.955757,11266.7,-0.0597502,59.2002,0.0014101,0.143249
0.190625,-0.781871,0.87846,10939.7,-0.0789157,327.0,0.0191655,0.137344
0.19375,-0.744025,0.836941,10782.4,-0.0781715,157.3,0.000744201,0.155605
0.196875,-0.674916,0.756995,10333.7,-0.0472937,448.7,0.0308778,0.141364
