time,U,S,P_Amp,P_Phi,D_P_AMP,D_P_Phi,Dphi
0.0,-0.646033,0.76144,9699.19,0.166713,0.0,0.0,0.0
0.003125,-0.690367,0.816691,9962.52,0.110806,263.329,0.055907,0.127563
0.00625,-0.689616,0.815024,9960.39,0.0936891,2.12988,0.0171169,0.134129
0.009375,-0.644347,0.759228,9606.9,0.0823026,353.489,0.0113865,0.131549
0.0125,-0.648199,0.767151,9711.02,0.0566244,104.119,0.0256782,0.121687
0.015625,-0.648123,0.763208,9741.93,0.025877,30.9102,0.0307474,0.114026
0.01875,-0.648779,0.767322,9743.64,0.00772672,1.70996,0.0181503,0.11276
0.021875,-0.649351,0.765154,9757.11,-0.0200851,13.4707,0.0278118,0.111429
0.025,-0.637631,0.752186,9576.08,-0.0360913,181.03,0.0160062,0.113436
0.028125,-0.618747,0.72781,9454.18,-0.059685,121.9,0.0235937,0.125778
0.03125,-0.603528,0.713267,9338.36,-0.0556214,115.819,0.0040636,0.124806
0.034375,-0.570962,0.676118,9002.21,-0.0444634,336.15,0.011158,0.128514
0.0375,-0.545461,0.646972,8719.79,-0.0347555,282.42,0.0097079,0.139766
0.040625,-0.542702,0.647089,8714.13,-0.0202087,5.66016,0.0145468,0.130338
0.04375,-0.518454,0.619621,8364.36,3.99135e-05,349.77,0.0202486,0.143839
0.046875,-0.519354,0.622288,8291.81,0.049516,72.5508,0.0494761,0.144935
0.05,-0.527057,0.631423,8372.48,0.0757982,80.6709,0.0262822,0.14451
0.053125,-0.523501,0.632364,8295.39,0.116892,77.0908,0.0410938,0.14775
0.05625,-0.517669,0.626921,8257.32,0.139917,38.0693,0.023025,0.137813
0.059375,-0.52434,0.633576,8336.7,0.178672,79.3799,0.038755,0.147972
0.0625,-0.510509,0.617444,8265.08,0.185328,71.6201,0.00665601,0.131431
0.065625,-0.52228,0.632705,8435.8,0.206564,170.72,0.021236,0.120676
0.06875,-0.51258,0.621951,8440.55,0.179639,4.75,0.026925,0.126661
0.071875,-0.508779,0.614838,8399.59,0.15748,40.96,0.022159,0.124149
0.075,-0.516307,0.626993,8521.39,0.181226,121.8,0.023746,0.128349
0.078125,-0.531798,0.646624,8709.12,0.174395,187.73,0.00683101,0.11296
0.08125,-0.571442,0.690069,9054.46,0.165968,345.34,0.00842699,0.121676
0.084375,-0.579708,0.702338,9090.75,0.156201,36.29,0.009767,0.114455
0.0875,-0.622583,0.755183,9435.1,0.146525,344.35,0.00967601,0.117127
0.090625,-0.64619,0.780105,9620.46,0.107999,185.36,0.038526,0.11335
0.09375,-0.64104,0.77277,9516.6,0.0849968,103.86,0.0230022,0.118
0.096875,-0.65133,0.781322,9639.38,0.0757454,122.78,0.0092514,0.111405
